region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,786.9582634152031
EU-15,ArcticIsl_water withdrawals,runoff,2025,749.066139373663
EU-15,ArcticIsl_water withdrawals,runoff,2030,758.4451867796027
EU-15,ArcticIsl_water withdrawals,runoff,2035,819.1979213547423
EU-15,ArcticIsl_water withdrawals,runoff,2040,856.374379002672
EU-15,ArcticIsl_water withdrawals,runoff,2045,740.2524448154938
EU-15,ArcticIsl_water withdrawals,runoff,2050,864.1528989857507
EU-15,ArcticIsl_water withdrawals,runoff,2055,887.1872499980766
EU-15,ArcticIsl_water withdrawals,runoff,2060,1063.6110355847027
EU-15,ArcticIsl_water withdrawals,runoff,2065,823.020868812707
EU-15,ArcticIsl_water withdrawals,runoff,2070,871.1391535864371
EU-15,ArcticIsl_water withdrawals,runoff,2075,995.3296895616459
EU-15,ArcticIsl_water withdrawals,runoff,2080,1030.7342639965188
EU-15,ArcticIsl_water withdrawals,runoff,2085,1022.2459748357036
EU-15,ArcticIsl_water withdrawals,runoff,2090,1074.7972147550156
EU-15,ArcticIsl_water withdrawals,runoff,2095,1122.6102725324158
EU-15,ArcticIsl_water withdrawals,runoff,2100,1142.8429610422274
Canada,NWTerr_water withdrawals,runoff,2020,566.3746265816166
Canada,NWTerr_water withdrawals,runoff,2025,591.2919893967387
Canada,NWTerr_water withdrawals,runoff,2030,585.1648807148115
Canada,NWTerr_water withdrawals,runoff,2035,669.9863267566241
Canada,NWTerr_water withdrawals,runoff,2040,675.965554764823
Canada,NWTerr_water withdrawals,runoff,2045,581.0341508713483
Canada,NWTerr_water withdrawals,runoff,2050,586.0107962530186
Canada,NWTerr_water withdrawals,runoff,2055,635.0973604470261
Canada,NWTerr_water withdrawals,runoff,2060,580.0619993392586
Canada,NWTerr_water withdrawals,runoff,2065,584.5942128743422
Canada,NWTerr_water withdrawals,runoff,2070,648.7670476349718
Canada,NWTerr_water withdrawals,runoff,2075,662.3082161308523
Canada,NWTerr_water withdrawals,runoff,2080,670.2057195340961
Canada,NWTerr_water withdrawals,runoff,2085,775.8253959604983
Canada,NWTerr_water withdrawals,runoff,2090,664.1962187361909
Canada,NWTerr_water withdrawals,runoff,2095,694.5143052129199
Canada,NWTerr_water withdrawals,runoff,2100,749.1270530848391
Russia,SiberiaN_water withdrawals,runoff,2020,279.5345823911194
