region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,753.8780313057514
EU-15,ArcticIsl_water withdrawals,runoff,2025,784.8439517431467
EU-15,ArcticIsl_water withdrawals,runoff,2030,758.6712586097667
EU-15,ArcticIsl_water withdrawals,runoff,2035,736.5041139992035
EU-15,ArcticIsl_water withdrawals,runoff,2040,909.7276412686758
EU-15,ArcticIsl_water withdrawals,runoff,2045,811.2200477882504
EU-15,ArcticIsl_water withdrawals,runoff,2050,904.1841745616002
EU-15,ArcticIsl_water withdrawals,runoff,2055,799.2834375492882
EU-15,ArcticIsl_water withdrawals,runoff,2060,1007.032270724087
EU-15,ArcticIsl_water withdrawals,runoff,2065,855.2073330253537
EU-15,ArcticIsl_water withdrawals,runoff,2070,749.638143677484
EU-15,ArcticIsl_water withdrawals,runoff,2075,982.0689898788821
EU-15,ArcticIsl_water withdrawals,runoff,2080,984.5537408623338
EU-15,ArcticIsl_water withdrawals,runoff,2085,1093.752296336565
EU-15,ArcticIsl_water withdrawals,runoff,2090,1168.6983358426824
EU-15,ArcticIsl_water withdrawals,runoff,2095,1110.2918266248082
EU-15,ArcticIsl_water withdrawals,runoff,2100,1121.1421561654674
Canada,NWTerr_water withdrawals,runoff,2020,537.1515193246889
Canada,NWTerr_water withdrawals,runoff,2025,587.7914531468917
Canada,NWTerr_water withdrawals,runoff,2030,629.3350509648701
Canada,NWTerr_water withdrawals,runoff,2035,585.7564747625605
Canada,NWTerr_water withdrawals,runoff,2040,617.4152111218903
Canada,NWTerr_water withdrawals,runoff,2045,654.685406946984
Canada,NWTerr_water withdrawals,runoff,2050,651.723501117085
Canada,NWTerr_water withdrawals,runoff,2055,580.791876111202
Canada,NWTerr_water withdrawals,runoff,2060,621.0019025985059
Canada,NWTerr_water withdrawals,runoff,2065,665.9019721419312
Canada,NWTerr_water withdrawals,runoff,2070,633.2141916619815
Canada,NWTerr_water withdrawals,runoff,2075,665.9210943780474
Canada,NWTerr_water withdrawals,runoff,2080,655.0456325908547
Canada,NWTerr_water withdrawals,runoff,2085,760.8215723869419
Canada,NWTerr_water withdrawals,runoff,2090,729.4880091533389
Canada,NWTerr_water withdrawals,runoff,2095,768.6374491339247
Canada,NWTerr_water withdrawals,runoff,2100,660.5180114907538
Russia,SiberiaN_water withdrawals,runoff,2020,278.3549819391602
Russia,SiberiaN_water withdrawals,runoff,2025,315.8674458697083
Russia,SiberiaN_water withdrawals,runoff,2030,250.7232495717588
Russia,SiberiaN_water withdrawals,runoff,2035,281.2547489227848
Russia,SiberiaN_water withdrawals,runoff,2040,274.38244372993023
Russia,SiberiaN_water withdrawals,runoff,2045,310.17421116564697
Russia,SiberiaN_water withdrawals,runoff,2050,298.4834020961972
Russia,SiberiaN_water withdrawals,runoff,2055,324.71581246666443
Russia,SiberiaN_water withdrawals,runoff,2060,345.74544280643653
Russia,SiberiaN_water withdrawals,runoff,2065,305.88979064492406
Russia,SiberiaN_water withdrawals,runoff,2070,326.1180643569261
Russia,SiberiaN_water withdrawals,runoff,2075,335.0666202881189
Russia,SiberiaN_water withdrawals,runoff,2080,335.9377415450861
Russia,SiberiaN_water withdrawals,runoff,2085,380.26234325705667
Russia,SiberiaN_water withdrawals,runoff,2090,357.36019398870707
Russia,SiberiaN_water withdrawals,runoff,2095,322.7853911090079
Russia,SiberiaN_water withdrawals,runoff,2100,365.7519400861314
Russia,SiberiaW_water withdrawals,runoff,2020,1007.0623529508787
Russia,SiberiaW_water withdrawals,runoff,2025,945.2383525442931
Russia,SiberiaW_water withdrawals,runoff,2030,994.9746626718218
Russia,SiberiaW_water withdrawals,runoff,2035,975.953955918706
Russia,SiberiaW_water withdrawals,runoff,2040,999.2865145856907
Russia,SiberiaW_water withdrawals,runoff,2045,1085.2794902366443
Russia,SiberiaW_water withdrawals,runoff,2050,1071.9020903958185
Russia,SiberiaW_water withdrawals,runoff,2055,1006.3974827939019
Russia,SiberiaW_water withdrawals,runoff,2060,996.1121186877205
Russia,SiberiaW_water withdrawals,runoff,2065,901.7713917812786
Russia,SiberiaW_water withdrawals,runoff,2070,1034.6577936168499
Russia,SiberiaW_water withdrawals,runoff,2075,1134.7090999325324
Russia,SiberiaW_water withdrawals,runoff,2080,1097.1410058221636
Russia,SiberiaW_water withdrawals,runoff,2085,1075.3229170758239
Russia,SiberiaW_water withdrawals,runoff,2090,1056.343108063286
Russia,SiberiaW_water withdrawals,runoff,2095,1037.5194742895974
Russia,SiberiaW_water withdrawals,runoff,2100,1140.4493846160929
Russia,KaraSea_water withdrawals,runoff,2020,205.1643133588394
Russia,KaraSea_water withdrawals,runoff,2025,226.9564054769684
Russia,KaraSea_water withdrawals,runoff,2030,213.72479360780645
Russia,KaraSea_water withdrawals,runoff,2035,214.34120781168684
Russia,KaraSea_water withdrawals,runoff,2040,221.87687386108686
Russia,KaraSea_water withdrawals,runoff,2045,229.27159531979677
Russia,KaraSea_water withdrawals,runoff,2050,228.74368836694117
Russia,KaraSea_water withdrawals,runoff,2055,228.94285901548406
Russia,KaraSea_water withdrawals,runoff,2060,228.52724713981502
Russia,KaraSea_water withdrawals,runoff,2065,221.9571479874859
Russia,KaraSea_water withdrawals,runoff,2070,237.48717981667355
Russia,KaraSea_water withdrawals,runoff,2075,234.12781269087304
Russia,KaraSea_water withdrawals,runoff,2080,232.35133574289057
Russia,KaraSea_water withdrawals,runoff,2085,259.9020449766599
Russia,KaraSea_water withdrawals,runoff,2090,224.1242053582952
Russia,KaraSea_water withdrawals,runoff,2095,240.96285083556478
Russia,KaraSea_water withdrawals,runoff,2100,247.10079492556633
Russia,LenaR_water withdrawals,runoff,2020,483.5773255890343
Russia,LenaR_water withdrawals,runoff,2025,501.6441759096914
Russia,LenaR_water withdrawals,runoff,2030,501.8022254317095
Russia,LenaR_water withdrawals,runoff,2035,454.4966964765861
Russia,LenaR_water withdrawals,runoff,2040,478.7781436574743
Russia,LenaR_water withdrawals,runoff,2045,485.6066046741072
Russia,LenaR_water withdrawals,runoff,2050,533.1773395057336
Russia,LenaR_water withdrawals,runoff,2055,494.2789380816081
Russia,LenaR_water withdrawals,runoff,2060,500.7055323579315
Russia,LenaR_water withdrawals,runoff,2065,443.73732738787356
Russia,LenaR_water withdrawals,runoff,2070,479.4199661974761
Russia,LenaR_water withdrawals,runoff,2075,528.9194943920619
Russia,LenaR_water withdrawals,runoff,2080,447.123371792375
Russia,LenaR_water withdrawals,runoff,2085,510.79809365372785
Russia,LenaR_water withdrawals,runoff,2090,521.6168248671697
Russia,LenaR_water withdrawals,runoff,2095,543.7863561613945
Russia,LenaR_water withdrawals,runoff,2100,541.2003106511344
USA,PacArctic_water withdrawals,runoff,2020,1441.9732311848973
USA,PacArctic_water withdrawals,runoff,2025,1605.3204793543252
USA,PacArctic_water withdrawals,runoff,2030,1628.5681899381975
USA,PacArctic_water withdrawals,runoff,2035,1616.0050645912647
USA,PacArctic_water withdrawals,runoff,2040,1612.5764575418675
USA,PacArctic_water withdrawals,runoff,2045,1609.8798396354007
USA,PacArctic_water withdrawals,runoff,2050,1623.2235060300043
USA,PacArctic_water withdrawals,runoff,2055,1581.7961845374755
USA,PacArctic_water withdrawals,runoff,2060,1669.195693015677
USA,PacArctic_water withdrawals,runoff,2065,1721.726899782629
USA,PacArctic_water withdrawals,runoff,2070,1738.8800561921241
USA,PacArctic_water withdrawals,runoff,2075,1614.283449104453
USA,PacArctic_water withdrawals,runoff,2080,1653.5027219205444
USA,PacArctic_water withdrawals,runoff,2085,1687.929433144683
USA,PacArctic_water withdrawals,runoff,2090,1650.0969588218632
USA,PacArctic_water withdrawals,runoff,2095,1749.8492458233425
USA,PacArctic_water withdrawals,runoff,2100,1681.101956438255
European Free Trade Association,ScndnvN_water withdrawals,runoff,2020,447.6460275214464
European Free Trade Association,ScndnvN_water withdrawals,runoff,2025,517.5113955667039
European Free Trade Association,ScndnvN_water withdrawals,runoff,2030,505.99398927406145
European Free Trade Association,ScndnvN_water withdrawals,runoff,2035,517.4694796507376
European Free Trade Association,ScndnvN_water withdrawals,runoff,2040,549.4344547759268
European Free Trade Association,ScndnvN_water withdrawals,runoff,2045,524.6612486279848
European Free Trade Association,ScndnvN_water withdrawals,runoff,2050,484.2348115753074
European Free Trade Association,ScndnvN_water withdrawals,runoff,2055,532.5848328067193
European Free Trade Association,ScndnvN_water withdrawals,runoff,2060,515.3267166561225
European Free Trade Association,ScndnvN_water withdrawals,runoff,2065,513.3631433029861
European Free Trade Association,ScndnvN_water withdrawals,runoff,2070,559.852146502922
European Free Trade Association,ScndnvN_water withdrawals,runoff,2075,527.2077773940052
