region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,759.8999856490284
EU-15,ArcticIsl_water withdrawals,runoff,2025,740.0691115847487
EU-15,ArcticIsl_water withdrawals,runoff,2030,807.8015578475267
EU-15,ArcticIsl_water withdrawals,runoff,2035,803.5024031921106
EU-15,ArcticIsl_water withdrawals,runoff,2040,956.0848466067904
EU-15,ArcticIsl_water withdrawals,runoff,2045,829.0519752108776
EU-15,ArcticIsl_water withdrawals,runoff,2050,927.409883030888
EU-15,ArcticIsl_water withdrawals,runoff,2055,823.2148674405569
EU-15,ArcticIsl_water withdrawals,runoff,2060,979.8147156293966
EU-15,ArcticIsl_water withdrawals,runoff,2065,844.3215304448324
EU-15,ArcticIsl_water withdrawals,runoff,2070,824.7409387374558
EU-15,ArcticIsl_water withdrawals,runoff,2075,1023.3436197763527
EU-15,ArcticIsl_water withdrawals,runoff,2080,977.4439390033049
EU-15,ArcticIsl_water withdrawals,runoff,2085,1048.9247612880633
EU-15,ArcticIsl_water withdrawals,runoff,2090,1128.850680488173
EU-15,ArcticIsl_water withdrawals,runoff,2095,1092.0348993740342
EU-15,ArcticIsl_water withdrawals,runoff,2100,1061.477568830169
Canada,NWTerr_water withdrawals,runoff,2020,563.5683601276899
Canada,NWTerr_water withdrawals,runoff,2025,627.8499111893482
Canada,NWTerr_water withdrawals,runoff,2030,557.5870402677845
Canada,NWTerr_water withdrawals,runoff,2035,597.6561569493958
Canada,NWTerr_water withdrawals,runoff,2040,620.4115296824605
Canada,NWTerr_water withdrawals,runoff,2045,540.0126883863975
Canada,NWTerr_water withdrawals,runoff,2050,519.2346659587723
Canada,NWTerr_water withdrawals,runoff,2055,568.3986730722581
Canada,NWTerr_water withdrawals,runoff,2060,586.5191887350763
Canada,NWTerr_water withdrawals,runoff,2065,684.5438146547701
Canada,NWTerr_water withdrawals,runoff,2070,616.5347636737962
Canada,NWTerr_water withdrawals,runoff,2075,656.9414053161728
Canada,NWTerr_water withdrawals,runoff,2080,722.5039387992658
Canada,NWTerr_water withdrawals,runoff,2085,737.7072751718212
Canada,NWTerr_water withdrawals,runoff,2090,681.0207151497409
Canada,NWTerr_water withdrawals,runoff,2095,764.4198022151722
Canada,NWTerr_water withdrawals,runoff,2100,751.3098963509407
Russia,SiberiaN_water withdrawals,runoff,2020,277.7118931640457
Russia,SiberiaN_water withdrawals,runoff,2025,304.47927628250585
Russia,SiberiaN_water withdrawals,runoff,2030,247.90258864529991
Russia,SiberiaN_water withdrawals,runoff,2035,283.1316521148393
Russia,SiberiaN_water withdrawals,runoff,2040,261.879248462141
Russia,SiberiaN_water withdrawals,runoff,2045,309.93596179050166
Russia,SiberiaN_water withdrawals,runoff,2050,283.6582551892885
Russia,SiberiaN_water withdrawals,runoff,2055,334.9097708659209
Russia,SiberiaN_water withdrawals,runoff,2060,341.5755538717199
Russia,SiberiaN_water withdrawals,runoff,2065,308.3069250597048
Russia,SiberiaN_water withdrawals,runoff,2070,327.21055111986715
Russia,SiberiaN_water withdrawals,runoff,2075,335.8188964262977
Russia,SiberiaN_water withdrawals,runoff,2080,344.75125918928575
Russia,SiberiaN_water withdrawals,runoff,2085,380.3120370250484
Russia,SiberiaN_water withdrawals,runoff,2090,361.23339046754234
Russia,SiberiaN_water withdrawals,runoff,2095,338.74864225879065
Russia,SiberiaN_water withdrawals,runoff,2100,336.355437005557
Russia,SiberiaW_water withdrawals,runoff,2020,990.4644026312053
Russia,SiberiaW_water withdrawals,runoff,2025,887.9066115975878
Russia,SiberiaW_water withdrawals,runoff,2030,1038.2541063882093
Russia,SiberiaW_water withdrawals,runoff,2035,980.3755003210541
Russia,SiberiaW_water withdrawals,runoff,2040,991.4611254128571
Russia,SiberiaW_water withdrawals,runoff,2045,1130.2798398211648
Russia,SiberiaW_water withdrawals,runoff,2050,986.4930443096206
Russia,SiberiaW_water withdrawals,runoff,2055,1092.7459602218155
Russia,SiberiaW_water withdrawals,runoff,2060,1020.2129692040437
Russia,SiberiaW_water withdrawals,runoff,2065,944.3910827930229
Russia,SiberiaW_water withdrawals,runoff,2070,1003.044295242925
Russia,SiberiaW_water withdrawals,runoff,2075,1116.7564249948343
Russia,SiberiaW_water withdrawals,runoff,2080,1059.1549409398401
Russia,SiberiaW_water withdrawals,runoff,2085,1107.210119233927
Russia,SiberiaW_water withdrawals,runoff,2090,1149.7491641237475
Russia,SiberiaW_water withdrawals,runoff,2095,1085.2815194325722
Russia,SiberiaW_water withdrawals,runoff,2100,1121.693874700948
Russia,KaraSea_water withdrawals,runoff,2020,209.25284088034897
Russia,KaraSea_water withdrawals,runoff,2025,218.08628794162706
Russia,KaraSea_water withdrawals,runoff,2030,204.05559234178938
Russia,KaraSea_water withdrawals,runoff,2035,233.11053408692584
Russia,KaraSea_water withdrawals,runoff,2040,230.30581215979723
Russia,KaraSea_water withdrawals,runoff,2045,212.0360635046508
Russia,KaraSea_water withdrawals,runoff,2050,229.09459085929308
Russia,KaraSea_water withdrawals,runoff,2055,225.3675916685308
Russia,KaraSea_water withdrawals,runoff,2060,228.48959708426318
Russia,KaraSea_water withdrawals,runoff,2065,216.11399543619592
Russia,KaraSea_water withdrawals,runoff,2070,249.04952105407574
Russia,KaraSea_water withdrawals,runoff,2075,235.28731591539827
Russia,KaraSea_water withdrawals,runoff,2080,233.60039263599074
Russia,KaraSea_water withdrawals,runoff,2085,260.2918290488037
Russia,KaraSea_water withdrawals,runoff,2090,228.073788907805
Russia,KaraSea_water withdrawals,runoff,2095,233.14974785553673
Russia,KaraSea_water withdrawals,runoff,2100,232.4193931540864
Russia,LenaR_water withdrawals,runoff,2020,491.27890905811944
Russia,LenaR_water withdrawals,runoff,2025,467.92840127542223
Russia,LenaR_water withdrawals,runoff,2030,500.9131302779216
Russia,LenaR_water withdrawals,runoff,2035,448.48202769231295
Russia,LenaR_water withdrawals,runoff,2040,462.3426082897219
