region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,775.8852839190444
EU-15,ArcticIsl_water withdrawals,runoff,2025,795.6349915701293
EU-15,ArcticIsl_water withdrawals,runoff,2030,762.67034624064
EU-15,ArcticIsl_water withdrawals,runoff,2035,755.6136627608872
EU-15,ArcticIsl_water withdrawals,runoff,2040,849.2461830025456
EU-15,ArcticIsl_water withdrawals,runoff,2045,811.158059093844
EU-15,ArcticIsl_water withdrawals,runoff,2050,868.9225450496784
EU-15,ArcticIsl_water withdrawals,runoff,2055,901.0553324609906
EU-15,ArcticIsl_water withdrawals,runoff,2060,1008.0434059490548
EU-15,ArcticIsl_water withdrawals,runoff,2065,798.9238820839612
EU-15,ArcticIsl_water withdrawals,runoff,2070,816.9598293855431
EU-15,ArcticIsl_water withdrawals,runoff,2075,998.2846596618119
EU-15,ArcticIsl_water withdrawals,runoff,2080,979.9501899332079
EU-15,ArcticIsl_water withdrawals,runoff,2085,1059.9916309294376
EU-15,ArcticIsl_water withdrawals,runoff,2090,1165.604843130127
EU-15,ArcticIsl_water withdrawals,runoff,2095,1168.8709940146384
EU-15,ArcticIsl_water withdrawals,runoff,2100,1102.1742134555611
Canada,NWTerr_water withdrawals,runoff,2020,601.108527125316
Canada,NWTerr_water withdrawals,runoff,2025,588.1121574985239
Canada,NWTerr_water withdrawals,runoff,2030,552.6281785482973
Canada,NWTerr_water withdrawals,runoff,2035,616.6995702818041
Canada,NWTerr_water withdrawals,runoff,2040,697.9471585297066
Canada,NWTerr_water withdrawals,runoff,2045,600.9254422172207
Canada,NWTerr_water withdrawals,runoff,2050,578.8598984375076
Canada,NWTerr_water withdrawals,runoff,2055,585.3965504638911
Canada,NWTerr_water withdrawals,runoff,2060,613.5887594889573
Canada,NWTerr_water withdrawals,runoff,2065,645.5291417309402
Canada,NWTerr_water withdrawals,runoff,2070,618.6412971010774
Canada,NWTerr_water withdrawals,runoff,2075,677.3376439964815
Canada,NWTerr_water withdrawals,runoff,2080,690.4019973563597
Canada,NWTerr_water withdrawals,runoff,2085,755.8975517434803
Canada,NWTerr_water withdrawals,runoff,2090,714.0273043042827
Canada,NWTerr_water withdrawals,runoff,2095,710.4659546280927
Canada,NWTerr_water withdrawals,runoff,2100,780.5539144769541
Russia,SiberiaN_water withdrawals,runoff,2020,282.47103601241537
Russia,SiberiaN_water withdrawals,runoff,2025,283.774451506237
Russia,SiberiaN_water withdrawals,runoff,2030,243.9579751450154
Russia,SiberiaN_water withdrawals,runoff,2035,270.02086792104194
Russia,SiberiaN_water withdrawals,runoff,2040,256.197087683678
Russia,SiberiaN_water withdrawals,runoff,2045,307.14726431481307
Russia,SiberiaN_water withdrawals,runoff,2050,295.5251892615845
Russia,SiberiaN_water withdrawals,runoff,2055,336.24807752779407
Russia,SiberiaN_water withdrawals,runoff,2060,331.369109115447
Russia,SiberiaN_water withdrawals,runoff,2065,303.57492782940267
Russia,SiberiaN_water withdrawals,runoff,2070,330.8489100558843
Russia,SiberiaN_water withdrawals,runoff,2075,340.00026227926116
Russia,SiberiaN_water withdrawals,runoff,2080,331.7474904002559
Russia,SiberiaN_water withdrawals,runoff,2085,374.4475864224638
Russia,SiberiaN_water withdrawals,runoff,2090,387.4878434069888
Russia,SiberiaN_water withdrawals,runoff,2095,345.61763698452984
Russia,SiberiaN_water withdrawals,runoff,2100,365.96103509931015
Russia,SiberiaW_water withdrawals,runoff,2020,1049.7478664351797
Russia,SiberiaW_water withdrawals,runoff,2025,872.240425077773
Russia,SiberiaW_water withdrawals,runoff,2030,1025.4969238929891
Russia,SiberiaW_water withdrawals,runoff,2035,984.616729770896
Russia,SiberiaW_water withdrawals,runoff,2040,1017.6832750674694
Russia,SiberiaW_water withdrawals,runoff,2045,1075.0216641100703
Russia,SiberiaW_water withdrawals,runoff,2050,1021.989274077759
Russia,SiberiaW_water withdrawals,runoff,2055,1038.9015216765972
Russia,SiberiaW_water withdrawals,runoff,2060,992.4084079144011
Russia,SiberiaW_water withdrawals,runoff,2065,972.6643756865699
Russia,SiberiaW_water withdrawals,runoff,2070,1028.4925780071176
Russia,SiberiaW_water withdrawals,runoff,2075,1100.690736638244
Russia,SiberiaW_water withdrawals,runoff,2080,1156.4860526538298
Russia,SiberiaW_water withdrawals,runoff,2085,1102.83681935941
Russia,SiberiaW_water withdrawals,runoff,2090,1123.5372488875335
Russia,SiberiaW_water withdrawals,runoff,2095,1142.7461954070482
Russia,SiberiaW_water withdrawals,runoff,2100,1126.7315142945904
Russia,KaraSea_water withdrawals,runoff,2020,208.2637631378906
Russia,KaraSea_water withdrawals,runoff,2025,212.8470635886261
Russia,KaraSea_water withdrawals,runoff,2030,191.51191835873868
Russia,KaraSea_water withdrawals,runoff,2035,215.4464195132207
Russia,KaraSea_water withdrawals,runoff,2040,221.53307711474372
Russia,KaraSea_water withdrawals,runoff,2045,219.32126241730143
Russia,KaraSea_water withdrawals,runoff,2050,229.04863749990142
Russia,KaraSea_water withdrawals,runoff,2055,232.09864287209166
Russia,KaraSea_water withdrawals,runoff,2060,239.8383776598094
Russia,KaraSea_water withdrawals,runoff,2065,210.29756076819416
Russia,KaraSea_water withdrawals,runoff,2070,248.79133733752724
Russia,KaraSea_water withdrawals,runoff,2075,225.85702640401473
Russia,KaraSea_water withdrawals,runoff,2080,218.2953036833601
