region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,728.344108404702
EU-15,ArcticIsl_water withdrawals,runoff,2025,719.3331497326532
EU-15,ArcticIsl_water withdrawals,runoff,2030,799.1793311637892
EU-15,ArcticIsl_water withdrawals,runoff,2035,737.0888786927068
EU-15,ArcticIsl_water withdrawals,runoff,2040,933.4509025506802
EU-15,ArcticIsl_water withdrawals,runoff,2045,806.9417703080393
EU-15,ArcticIsl_water withdrawals,runoff,2050,894.0951687834638
EU-15,ArcticIsl_water withdrawals,runoff,2055,871.1566428993872
EU-15,ArcticIsl_water withdrawals,runoff,2060,1009.9555997497446
EU-15,ArcticIsl_water withdrawals,runoff,2065,804.4104177219359
EU-15,ArcticIsl_water withdrawals,runoff,2070,835.6915221536652
EU-15,ArcticIsl_water withdrawals,runoff,2075,1009.2674512104999
EU-15,ArcticIsl_water withdrawals,runoff,2080,916.3771960029744
EU-15,ArcticIsl_water withdrawals,runoff,2085,1025.8110204746142
EU-15,ArcticIsl_water withdrawals,runoff,2090,1079.2693954884985
EU-15,ArcticIsl_water withdrawals,runoff,2095,1108.2546353400699
EU-15,ArcticIsl_water withdrawals,runoff,2100,1012.3637060951853
Canada,NWTerr_water withdrawals,runoff,2020,526.5262834375192
Canada,NWTerr_water withdrawals,runoff,2025,578.4903982689473
Canada,NWTerr_water withdrawals,runoff,2030,564.16846232883
Canada,NWTerr_water withdrawals,runoff,2035,627.924628824687
Canada,NWTerr_water withdrawals,runoff,2040,568.675173959943
Canada,NWTerr_water withdrawals,runoff,2045,594.4017017461439
Canada,NWTerr_water withdrawals,runoff,2050,679.940365904257
Canada,NWTerr_water withdrawals,runoff,2055,623.27320138162
Canada,NWTerr_water withdrawals,runoff,2060,594.3740731423502
Canada,NWTerr_water withdrawals,runoff,2065,614.2956953069787
Canada,NWTerr_water withdrawals,runoff,2070,636.0787663789305
Canada,NWTerr_water withdrawals,runoff,2075,647.9183862785945
Canada,NWTerr_water withdrawals,runoff,2080,714.7469472515226
Canada,NWTerr_water withdrawals,runoff,2085,760.6280273556692
Canada,NWTerr_water withdrawals,runoff,2090,770.2464578696594
Canada,NWTerr_water withdrawals,runoff,2095,697.1266823936832
Canada,NWTerr_water withdrawals,runoff,2100,708.9228897805312
Russia,SiberiaN_water withdrawals,runoff,2020,284.0738752433056
Russia,SiberiaN_water withdrawals,runoff,2025,285.2465273553436
Russia,SiberiaN_water withdrawals,runoff,2030,247.94428501774308
Russia,SiberiaN_water withdrawals,runoff,2035,301.1841870137675
Russia,SiberiaN_water withdrawals,runoff,2040,283.12629781853417
Russia,SiberiaN_water withdrawals,runoff,2045,301.8786434556221
Russia,SiberiaN_water withdrawals,runoff,2050,265.57786449476754
Russia,SiberiaN_water withdrawals,runoff,2055,331.5013159313197
Russia,SiberiaN_water withdrawals,runoff,2060,335.6069606618811
Russia,SiberiaN_water withdrawals,runoff,2065,311.8205850848008
Russia,SiberiaN_water withdrawals,runoff,2070,316.11297252056755
Russia,SiberiaN_water withdrawals,runoff,2075,347.6468861758874
Russia,SiberiaN_water withdrawals,runoff,2080,358.06236988034374
Russia,SiberiaN_water withdrawals,runoff,2085,362.9136776030215
Russia,SiberiaN_water withdrawals,runoff,2090,373.5021455195077
Russia,SiberiaN_water withdrawals,runoff,2095,331.5404059895742
Russia,SiberiaN_water withdrawals,runoff,2100,365.737668694723
Russia,SiberiaW_water withdrawals,runoff,2020,1029.7143581640394
Russia,SiberiaW_water withdrawals,runoff,2025,925.223379224815
Russia,SiberiaW_water withdrawals,runoff,2030,1020.3626973404665
Russia,SiberiaW_water withdrawals,runoff,2035,1001.0719972118808
Russia,SiberiaW_water withdrawals,runoff,2040,1068.1323797989526
Russia,SiberiaW_water withdrawals,runoff,2045,1074.3291798282512
Russia,SiberiaW_water withdrawals,runoff,2050,1043.1178464571328
Russia,SiberiaW_water withdrawals,runoff,2055,1018.4652862131952
Russia,SiberiaW_water withdrawals,runoff,2060,1032.8039743312283
Russia,SiberiaW_water withdrawals,runoff,2065,919.8068767505399
Russia,SiberiaW_water withdrawals,runoff,2070,1014.1790639711926
Russia,SiberiaW_water withdrawals,runoff,2075,1177.7205941682996
Russia,SiberiaW_water withdrawals,runoff,2080,1149.1917984509626
Russia,SiberiaW_water withdrawals,runoff,2085,1147.375226049743
Russia,SiberiaW_water withdrawals,runoff,2090,1132.8019963290956
Russia,SiberiaW_water withdrawals,runoff,2095,1105.7198427033575
Russia,SiberiaW_water withdrawals,runoff,2100,1141.5315040628388
Russia,KaraSea_water withdrawals,runoff,2020,209.9194394808198
Russia,KaraSea_water withdrawals,runoff,2025,220.13367830745005
Russia,KaraSea_water withdrawals,runoff,2030,196.65895238497228
Russia,KaraSea_water withdrawals,runoff,2035,209.19253052644322
Russia,KaraSea_water withdrawals,runoff,2040,224.69121989856558
Russia,KaraSea_water withdrawals,runoff,2045,222.31843904339092
Russia,KaraSea_water withdrawals,runoff,2050,222.00765424574828
Russia,KaraSea_water withdrawals,runoff,2055,227.2490638636469
Russia,KaraSea_water withdrawals,runoff,2060,227.8753634840551
Russia,KaraSea_water withdrawals,runoff,2065,215.92891574369327
Russia,KaraSea_water withdrawals,runoff,2070,239.24950912098515
Russia,KaraSea_water withdrawals,runoff,2075,223.31069903244392
Russia,KaraSea_water withdrawals,runoff,2080,230.89843744701233
Russia,KaraSea_water withdrawals,runoff,2085,254.44300143991777
Russia,KaraSea_water withdrawals,runoff,2090,228.84561372153652
Russia,KaraSea_water withdrawals,runoff,2095,236.28929585405163
Russia,KaraSea_water withdrawals,runoff,2100,238.753522297672
Russia,LenaR_water withdrawals,runoff,2020,494.67705171374985
Russia,LenaR_water withdrawals,runoff,2025,492.5978605256467
Russia,LenaR_water withdrawals,runoff,2030,507.41738442028634
Russia,LenaR_water withdrawals,runoff,2035,464.0275233000872
Russia,LenaR_water withdrawals,runoff,2040,485.6762417007238
Russia,LenaR_water withdrawals,runoff,2045,479.4212233504657
Russia,LenaR_water withdrawals,runoff,2050,509.2388661939679
Russia,LenaR_water withdrawals,runoff,2055,514.1727348594659
Russia,LenaR_water withdrawals,runoff,2060,499.7161378618621
Russia,LenaR_water withdrawals,runoff,2065,463.0195394498011
Russia,LenaR_water withdrawals,runoff,2070,480.9326442851636
Russia,LenaR_water withdrawals,runoff,2075,557.0296819778554
Russia,LenaR_water withdrawals,runoff,2080,485.1536987721862
Russia,LenaR_water withdrawals,runoff,2085,539.994138617346
Russia,LenaR_water withdrawals,runoff,2090,539.1413251595095
Russia,LenaR_water withdrawals,runoff,2095,578.2280784807301
Russia,LenaR_water withdrawals,runoff,2100,547.1862832341063
USA,PacArctic_water withdrawals,runoff,2020,1453.3947740587655
USA,PacArctic_water withdrawals,runoff,2025,1556.9691747184218
USA,PacArctic_water withdrawals,runoff,2030,1631.4667766106145
USA,PacArctic_water withdrawals,runoff,2035,1611.2854065920558
USA,PacArctic_water withdrawals,runoff,2040,1640.1407940266733
USA,PacArctic_water withdrawals,runoff,2045,1565.5362403019396
USA,PacArctic_water withdrawals,runoff,2050,1615.2615272440567
USA,PacArctic_water withdrawals,runoff,2055,1650.459021550231
USA,PacArctic_water withdrawals,runoff,2060,1690.6849384241693
USA,PacArctic_water withdrawals,runoff,2065,1612.4331374244125
USA,PacArctic_water withdrawals,runoff,2070,1680.3391886707936
USA,PacArctic_water withdrawals,runoff,2075,1669.7548822234712
USA,PacArctic_water withdrawals,runoff,2080,1645.1197232362028
USA,PacArctic_water withdrawals,runoff,2085,1594.0391490194268
USA,PacArctic_water withdrawals,runoff,2090,1685.6426069863985
USA,PacArctic_water withdrawals,runoff,2095,1746.5495423102504
USA,PacArctic_water withdrawals,runoff,2100,1722.0435053459528
European Free Trade Association,ScndnvN_water withdrawals,runoff,2020,459.7728662389367
European Free Trade Association,ScndnvN_water withdrawals,runoff,2025,509.2159152158364
European Free Trade Association,ScndnvN_water withdrawals,runoff,2030,514.1260112147045
European Free Trade Association,ScndnvN_water withdrawals,runoff,2035,494.00886842170974
European Free Trade Association,ScndnvN_water withdrawals,runoff,2040,549.2168299468735
European Free Trade Association,ScndnvN_water withdrawals,runoff,2045,527.6399766005275
European Free Trade Association,ScndnvN_water withdrawals,runoff,2050,493.8491968190727
European Free Trade Association,ScndnvN_water withdrawals,runoff,2055,545.4388582047569
European Free Trade Association,ScndnvN_water withdrawals,runoff,2060,547.2698747310953
European Free Trade Association,ScndnvN_water withdrawals,runoff,2065,512.6685873139996
European Free Trade Association,ScndnvN_water withdrawals,runoff,2070,553.6481091607989
