region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,754.6753940806666
EU-15,ArcticIsl_water withdrawals,runoff,2025,726.5755103113679
EU-15,ArcticIsl_water withdrawals,runoff,2030,784.3471521472899
EU-15,ArcticIsl_water withdrawals,runoff,2035,725.182314024208
EU-15,ArcticIsl_water withdrawals,runoff,2040,876.9979252307188
EU-15,ArcticIsl_water withdrawals,runoff,2045,909.4867862676962
EU-15,ArcticIsl_water withdrawals,runoff,2050,970.6909385193406
EU-15,ArcticIsl_water withdrawals,runoff,2055,912.1079724929972
EU-15,ArcticIsl_water withdrawals,runoff,2060,1064.6004593887708
EU-15,ArcticIsl_water withdrawals,runoff,2065,851.3705239958305
EU-15,ArcticIsl_water withdrawals,runoff,2070,851.4836055082862
EU-15,ArcticIsl_water withdrawals,runoff,2075,1012.891767998213
EU-15,ArcticIsl_water withdrawals,runoff,2080,947.0120487335846
EU-15,ArcticIsl_water withdrawals,runoff,2085,997.651155584215
EU-15,ArcticIsl_water withdrawals,runoff,2090,1190.5095808998997
EU-15,ArcticIsl_water withdrawals,runoff,2095,1127.7898473967755
EU-15,ArcticIsl_water withdrawals,runoff,2100,1049.0851294077934
Canada,NWTerr_water withdrawals,runoff,2020,567.3996692738727
Canada,NWTerr_water withdrawals,runoff,2025,625.1809502815214
Canada,NWTerr_water withdrawals,runoff,2030,549.3439519286982
Canada,NWTerr_water withdrawals,runoff,2035,621.6567095388541
Canada,NWTerr_water withdrawals,runoff,2040,621.9834034591311
Canada,NWTerr_water withdrawals,runoff,2045,574.7128776489188
Canada,NWTerr_water withdrawals,runoff,2050,591.643719580805
Canada,NWTerr_water withdrawals,runoff,2055,589.1131683725243
Canada,NWTerr_water withdrawals,runoff,2060,685.0920313706847
Canada,NWTerr_water withdrawals,runoff,2065,683.6400127583626
Canada,NWTerr_water withdrawals,runoff,2070,533.1985279511166
Canada,NWTerr_water withdrawals,runoff,2075,608.3219284163358
Canada,NWTerr_water withdrawals,runoff,2080,701.1889204847863
Canada,NWTerr_water withdrawals,runoff,2085,805.831974938949
Canada,NWTerr_water withdrawals,runoff,2090,656.7612239643462
Canada,NWTerr_water withdrawals,runoff,2095,708.3815642385817
Canada,NWTerr_water withdrawals,runoff,2100,756.8909678306192
Russia,SiberiaN_water withdrawals,runoff,2020,286.38996180784204
Russia,SiberiaN_water withdrawals,runoff,2025,309.5223988987668
Russia,SiberiaN_water withdrawals,runoff,2030,267.9094379518093
Russia,SiberiaN_water withdrawals,runoff,2035,275.42470431151753
Russia,SiberiaN_water withdrawals,runoff,2040,277.6603362554382
Russia,SiberiaN_water withdrawals,runoff,2045,294.27276393737657
Russia,SiberiaN_water withdrawals,runoff,2050,295.98315859157213
Russia,SiberiaN_water withdrawals,runoff,2055,339.9478902308484
Russia,SiberiaN_water withdrawals,runoff,2060,333.77749355605346
Russia,SiberiaN_water withdrawals,runoff,2065,311.34561582271755
Russia,SiberiaN_water withdrawals,runoff,2070,319.3151408895269
Russia,SiberiaN_water withdrawals,runoff,2075,354.06754473310275
Russia,SiberiaN_water withdrawals,runoff,2080,327.26489158157256
Russia,SiberiaN_water withdrawals,runoff,2085,388.8143628481142
Russia,SiberiaN_water withdrawals,runoff,2090,347.66202922968796
Russia,SiberiaN_water withdrawals,runoff,2095,326.6928770913127
Russia,SiberiaN_water withdrawals,runoff,2100,371.4110127880729
Russia,SiberiaW_water withdrawals,runoff,2020,982.8608564219137
Russia,SiberiaW_water withdrawals,runoff,2025,942.06861741876
Russia,SiberiaW_water withdrawals,runoff,2030,992.2623397653058
Russia,SiberiaW_water withdrawals,runoff,2035,971.9875503934063
Russia,SiberiaW_water withdrawals,runoff,2040,1028.499545362682
Russia,SiberiaW_water withdrawals,runoff,2045,1089.1875077046368
Russia,SiberiaW_water withdrawals,runoff,2050,1024.3358863188382
Russia,SiberiaW_water withdrawals,runoff,2055,1048.744636775243
Russia,SiberiaW_water withdrawals,runoff,2060,951.8870565541858
Russia,SiberiaW_water withdrawals,runoff,2065,993.2575891448178
Russia,SiberiaW_water withdrawals,runoff,2070,983.5079262802761
Russia,SiberiaW_water withdrawals,runoff,2075,1113.7177789986013
Russia,SiberiaW_water withdrawals,runoff,2080,1071.311593435828
Russia,SiberiaW_water withdrawals,runoff,2085,1058.9059416683508
Russia,SiberiaW_water withdrawals,runoff,2090,1072.8484924881425
Russia,SiberiaW_water withdrawals,runoff,2095,1099.1265605870392
