region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,748.0162631945734
EU-15,ArcticIsl_water withdrawals,runoff,2025,717.2475443403193
EU-15,ArcticIsl_water withdrawals,runoff,2030,819.4688000692325
EU-15,ArcticIsl_water withdrawals,runoff,2035,762.918866426248
EU-15,ArcticIsl_water withdrawals,runoff,2040,907.8541730750765
EU-15,ArcticIsl_water withdrawals,runoff,2045,805.9900926955767
EU-15,ArcticIsl_water withdrawals,runoff,2050,891.4958672398886
EU-15,ArcticIsl_water withdrawals,runoff,2055,797.2888539241646
EU-15,ArcticIsl_water withdrawals,runoff,2060,981.1093684395728
EU-15,ArcticIsl_water withdrawals,runoff,2065,870.8764409354329
EU-15,ArcticIsl_water withdrawals,runoff,2070,763.45072190791
EU-15,ArcticIsl_water withdrawals,runoff,2075,1048.584401542024
EU-15,ArcticIsl_water withdrawals,runoff,2080,940.9268207012076
EU-15,ArcticIsl_water withdrawals,runoff,2085,1004.9154056260911
EU-15,ArcticIsl_water withdrawals,runoff,2090,1225.4130362719065
EU-15,ArcticIsl_water withdrawals,runoff,2095,1137.7987355821808
EU-15,ArcticIsl_water withdrawals,runoff,2100,1147.2282165395811
Canada,NWTerr_water withdrawals,runoff,2020,553.4586490199766
Canada,NWTerr_water withdrawals,runoff,2025,675.4151992691691
Canada,NWTerr_water withdrawals,runoff,2030,647.0905083901915
Canada,NWTerr_water withdrawals,runoff,2035,592.8095814934488
Canada,NWTerr_water withdrawals,runoff,2040,652.4398786341495
Canada,NWTerr_water withdrawals,runoff,2045,578.5525927884412
Canada,NWTerr_water withdrawals,runoff,2050,600.2099723802528
Canada,NWTerr_water withdrawals,runoff,2055,726.1152165563741
Canada,NWTerr_water withdrawals,runoff,2060,627.9401304448472
Canada,NWTerr_water withdrawals,runoff,2065,666.9397643489572
Canada,NWTerr_water withdrawals,runoff,2070,606.2507648649714
Canada,NWTerr_water withdrawals,runoff,2075,629.8582522811107
