region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,776.318853045336
EU-15,ArcticIsl_water withdrawals,runoff,2025,787.2645567410007
EU-15,ArcticIsl_water withdrawals,runoff,2030,811.4498024740994
EU-15,ArcticIsl_water withdrawals,runoff,2035,793.2766505332877
EU-15,ArcticIsl_water withdrawals,runoff,2040,949.2599921714764
EU-15,ArcticIsl_water withdrawals,runoff,2045,841.1121573458024
EU-15,ArcticIsl_water withdrawals,runoff,2050,915.4849325925688
EU-15,ArcticIsl_water withdrawals,runoff,2055,856.1195551140675
EU-15,ArcticIsl_water withdrawals,runoff,2060,1032.7893538147025
EU-15,ArcticIsl_water withdrawals,runoff,2065,805.6520591758627
EU-15,ArcticIsl_water withdrawals,runoff,2070,797.3590055640477
EU-15,ArcticIsl_water withdrawals,runoff,2075,1028.953411860796
EU-15,ArcticIsl_water withdrawals,runoff,2080,1009.3717153419423
EU-15,ArcticIsl_water withdrawals,runoff,2085,1044.277366358267
EU-15,ArcticIsl_water withdrawals,runoff,2090,1201.81424182424
EU-15,ArcticIsl_water withdrawals,runoff,2095,1175.849900832901
EU-15,ArcticIsl_water withdrawals,runoff,2100,1058.4256378785703
Canada,NWTerr_water withdrawals,runoff,2020,579.8722357689505
Canada,NWTerr_water withdrawals,runoff,2025,621.0874335257292
Canada,NWTerr_water withdrawals,runoff,2030,617.4048758201368
Canada,NWTerr_water withdrawals,runoff,2035,657.4846267851939
Canada,NWTerr_water withdrawals,runoff,2040,664.5194376971735
Canada,NWTerr_water withdrawals,runoff,2045,587.0358757786993
Canada,NWTerr_water withdrawals,runoff,2050,602.7805460072364
Canada,NWTerr_water withdrawals,runoff,2055,597.8418715618016
Canada,NWTerr_water withdrawals,runoff,2060,627.3398427530592
Canada,NWTerr_water withdrawals,runoff,2065,696.653413907047
Canada,NWTerr_water withdrawals,runoff,2070,591.8048430242357
Canada,NWTerr_water withdrawals,runoff,2075,673.7875343714895
Canada,NWTerr_water withdrawals,runoff,2080,687.4504739534319
Canada,NWTerr_water withdrawals,runoff,2085,701.1714219915314
Canada,NWTerr_water withdrawals,runoff,2090,639.4141128781679
Canada,NWTerr_water withdrawals,runoff,2095,737.4137530668411
Canada,NWTerr_water withdrawals,runoff,2100,748.6185058019533
Russia,SiberiaN_water withdrawals,runoff,2020,282.5322879753743
Russia,SiberiaN_water withdrawals,runoff,2025,301.42020372185414
Russia,SiberiaN_water withdrawals,runoff,2030,256.8181637953147
Russia,SiberiaN_water withdrawals,runoff,2035,292.5061002103349
Russia,SiberiaN_water withdrawals,runoff,2040,254.24962348170146
Russia,SiberiaN_water withdrawals,runoff,2045,312.56087724745754
Russia,SiberiaN_water withdrawals,runoff,2050,272.5541442850968
Russia,SiberiaN_water withdrawals,runoff,2055,328.65342763551564
Russia,SiberiaN_water withdrawals,runoff,2060,335.6568551283288
Russia,SiberiaN_water withdrawals,runoff,2065,319.84062894471356
Russia,SiberiaN_water withdrawals,runoff,2070,314.46748725817844
Russia,SiberiaN_water withdrawals,runoff,2075,333.0123145341259
Russia,SiberiaN_water withdrawals,runoff,2080,330.4538773297033
Russia,SiberiaN_water withdrawals,runoff,2085,421.0796972872171
Russia,SiberiaN_water withdrawals,runoff,2090,358.0857433061402
Russia,SiberiaN_water withdrawals,runoff,2095,326.1768863031924
Russia,SiberiaN_water withdrawals,runoff,2100,345.6229365042497
Russia,SiberiaW_water withdrawals,runoff,2020,1007.3043140261141
Russia,SiberiaW_water withdrawals,runoff,2025,940.4881396172538
Russia,SiberiaW_water withdrawals,runoff,2030,978.2798938725188
Russia,SiberiaW_water withdrawals,runoff,2035,1008.4052564435997
Russia,SiberiaW_water withdrawals,runoff,2040,960.8642475902586
Russia,SiberiaW_water withdrawals,runoff,2045,1043.2448772887187
Russia,SiberiaW_water withdrawals,runoff,2050,1012.4754340474608
Russia,SiberiaW_water withdrawals,runoff,2055,1053.6048022881048
Russia,SiberiaW_water withdrawals,runoff,2060,1002.9388252106735
Russia,SiberiaW_water withdrawals,runoff,2065,986.5589286568387
Russia,SiberiaW_water withdrawals,runoff,2070,1000.9360809194729
Russia,SiberiaW_water withdrawals,runoff,2075,1152.1911879486338
Russia,SiberiaW_water withdrawals,runoff,2080,1050.4204562992977
Russia,SiberiaW_water withdrawals,runoff,2085,1100.8812792040148
Russia,SiberiaW_water withdrawals,runoff,2090,1145.6353611501945
Russia,SiberiaW_water withdrawals,runoff,2095,1118.1564408456438
Russia,SiberiaW_water withdrawals,runoff,2100,1116.7512592359978
Russia,KaraSea_water withdrawals,runoff,2020,207.07232537745986
Russia,KaraSea_water withdrawals,runoff,2025,203.0888817054982
Russia,KaraSea_water withdrawals,runoff,2030,194.0814066675758
Russia,KaraSea_water withdrawals,runoff,2035,217.065244829737
Russia,KaraSea_water withdrawals,runoff,2040,232.294678171478
Russia,KaraSea_water withdrawals,runoff,2045,234.76467600489218
Russia,KaraSea_water withdrawals,runoff,2050,233.9635985205337
Russia,KaraSea_water withdrawals,runoff,2055,232.78614206422534
Russia,KaraSea_water withdrawals,runoff,2060,237.20985727661824
Russia,KaraSea_water withdrawals,runoff,2065,221.03288205278818
Russia,KaraSea_water withdrawals,runoff,2070,247.779176613939
Russia,KaraSea_water withdrawals,runoff,2075,227.0106271679496
Russia,KaraSea_water withdrawals,runoff,2080,225.8846018910127
Russia,KaraSea_water withdrawals,runoff,2085,252.956748404909
Russia,KaraSea_water withdrawals,runoff,2090,225.78290849341633
Russia,KaraSea_water withdrawals,runoff,2095,243.0587738258739
Russia,KaraSea_water withdrawals,runoff,2100,240.67966337808366
Russia,LenaR_water withdrawals,runoff,2020,489.797481594102
Russia,LenaR_water withdrawals,runoff,2025,487.92965732370624
Russia,LenaR_water withdrawals,runoff,2030,502.009374957961
