region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,775.8597871665158
EU-15,ArcticIsl_water withdrawals,runoff,2025,746.5015837752389
EU-15,ArcticIsl_water withdrawals,runoff,2030,795.8547564778722
EU-15,ArcticIsl_water withdrawals,runoff,2035,826.17536283355
EU-15,ArcticIsl_water withdrawals,runoff,2040,861.945910646172
EU-15,ArcticIsl_water withdrawals,runoff,2045,884.5089607417525
EU-15,ArcticIsl_water withdrawals,runoff,2050,908.4611800326611
EU-15,ArcticIsl_water withdrawals,runoff,2055,872.4276321003888
EU-15,ArcticIsl_water withdrawals,runoff,2060,971.2279705815606
EU-15,ArcticIsl_water withdrawals,runoff,2065,804.67954118532
EU-15,ArcticIsl_water withdrawals,runoff,2070,852.7009183448403
EU-15,ArcticIsl_water withdrawals,runoff,2075,1045.5038048599238
EU-15,ArcticIsl_water withdrawals,runoff,2080,1025.9054619277983
EU-15,ArcticIsl_water withdrawals,runoff,2085,1041.6123010192832
EU-15,ArcticIsl_water withdrawals,runoff,2090,1232.0665773186888
EU-15,ArcticIsl_water withdrawals,runoff,2095,1174.4504382219704
EU-15,ArcticIsl_water withdrawals,runoff,2100,1055.0038789320738
Canada,NWTerr_water withdrawals,runoff,2020,577.9162140465057
Canada,NWTerr_water withdrawals,runoff,2025,664.5160122081783
Canada,NWTerr_water withdrawals,runoff,2030,648.5383660181292
Canada,NWTerr_water withdrawals,runoff,2035,622.5413755910463
Canada,NWTerr_water withdrawals,runoff,2040,599.2043151292088
Canada,NWTerr_water withdrawals,runoff,2045,566.5197157225676
Canada,NWTerr_water withdrawals,runoff,2050,646.9064544355195
Canada,NWTerr_water withdrawals,runoff,2055,587.0385703057652
Canada,NWTerr_water withdrawals,runoff,2060,598.550534522209
Canada,NWTerr_water withdrawals,runoff,2065,600.2726980327276
Canada,NWTerr_water withdrawals,runoff,2070,645.42119082752
Canada,NWTerr_water withdrawals,runoff,2075,634.7589184863559
Canada,NWTerr_water withdrawals,runoff,2080,670.3464318872188
Canada,NWTerr_water withdrawals,runoff,2085,745.3820350761523
Canada,NWTerr_water withdrawals,runoff,2090,703.6918428272971
Canada,NWTerr_water withdrawals,runoff,2095,760.4888279011853
Canada,NWTerr_water withdrawals,runoff,2100,669.5398996398384
Russia,SiberiaN_water withdrawals,runoff,2020,284.23500864162014
Russia,SiberiaN_water withdrawals,runoff,2025,299.8977900467725
Russia,SiberiaN_water withdrawals,runoff,2030,240.10881047542753
Russia,SiberiaN_water withdrawals,runoff,2035,282.8507817459689
Russia,SiberiaN_water withdrawals,runoff,2040,270.51079879524804
Russia,SiberiaN_water withdrawals,runoff,2045,283.32875667943347
Russia,SiberiaN_water withdrawals,runoff,2050,302.3940767192595
Russia,SiberiaN_water withdrawals,runoff,2055,307.1320656582703
Russia,SiberiaN_water withdrawals,runoff,2060,328.31940413290397
Russia,SiberiaN_water withdrawals,runoff,2065,305.45062121717626
Russia,SiberiaN_water withdrawals,runoff,2070,321.7010263138403
Russia,SiberiaN_water withdrawals,runoff,2075,337.8375112837662
Russia,SiberiaN_water withdrawals,runoff,2080,333.2348515593367
Russia,SiberiaN_water withdrawals,runoff,2085,383.54044360740335
Russia,SiberiaN_water withdrawals,runoff,2090,371.70420780293415
Russia,SiberiaN_water withdrawals,runoff,2095,336.0231706948362
Russia,SiberiaN_water withdrawals,runoff,2100,337.9735242477624
Russia,SiberiaW_water withdrawals,runoff,2020,1023.2605673073064
Russia,SiberiaW_water withdrawals,runoff,2025,931.7632144507522
Russia,SiberiaW_water withdrawals,runoff,2030,996.2044643769884
Russia,SiberiaW_water withdrawals,runoff,2035,1035.3679074445388
Russia,SiberiaW_water withdrawals,runoff,2040,1011.4145710841907
Russia,SiberiaW_water withdrawals,runoff,2045,1092.8453281554525
Russia,SiberiaW_water withdrawals,runoff,2050,993.7195702900992
Russia,SiberiaW_water withdrawals,runoff,2055,1046.2236782733264
Russia,SiberiaW_water withdrawals,runoff,2060,1093.3137371058351
Russia,SiberiaW_water withdrawals,runoff,2065,919.412735923541
Russia,SiberiaW_water withdrawals,runoff,2070,1094.8480742126171
Russia,SiberiaW_water withdrawals,runoff,2075,1141.7676029916042
Russia,SiberiaW_water withdrawals,runoff,2080,1132.311724334207
