region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,783.8977463112054
EU-15,ArcticIsl_water withdrawals,runoff,2025,793.9767473637363
EU-15,ArcticIsl_water withdrawals,runoff,2030,744.7406194050621
EU-15,ArcticIsl_water withdrawals,runoff,2035,813.5674148890807
EU-15,ArcticIsl_water withdrawals,runoff,2040,816.4742062407231
EU-15,ArcticIsl_water withdrawals,runoff,2045,827.1790283055158
EU-15,ArcticIsl_water withdrawals,runoff,2050,864.0226896810321
EU-15,ArcticIsl_water withdrawals,runoff,2055,850.1587369003219
EU-15,ArcticIsl_water withdrawals,runoff,2060,1003.3183641544061
EU-15,ArcticIsl_water withdrawals,runoff,2065,913.5888061767455
EU-15,ArcticIsl_water withdrawals,runoff,2070,860.0745725338932
EU-15,ArcticIsl_water withdrawals,runoff,2075,1070.1137418116136
EU-15,ArcticIsl_water withdrawals,runoff,2080,1000.7415079511313
EU-15,ArcticIsl_water withdrawals,runoff,2085,1011.8167231556184
EU-15,ArcticIsl_water withdrawals,runoff,2090,1177.070787724479
EU-15,ArcticIsl_water withdrawals,runoff,2095,1069.5673201144007
EU-15,ArcticIsl_water withdrawals,runoff,2100,1044.4783571626822
Canada,NWTerr_water withdrawals,runoff,2020,575.7465260174057
Canada,NWTerr_water withdrawals,runoff,2025,575.6077990505937
Canada,NWTerr_water withdrawals,runoff,2030,578.457285504101
Canada,NWTerr_water withdrawals,runoff,2035,653.8161683463989
Canada,NWTerr_water withdrawals,runoff,2040,547.8554096995538
Canada,NWTerr_water withdrawals,runoff,2045,512.9455663007934
Canada,NWTerr_water withdrawals,runoff,2050,633.4347488281284
Canada,NWTerr_water withdrawals,runoff,2055,634.0655907829093
Canada,NWTerr_water withdrawals,runoff,2060,666.0950444822435
Canada,NWTerr_water withdrawals,runoff,2065,740.9057320302367
Canada,NWTerr_water withdrawals,runoff,2070,662.7371612877138
Canada,NWTerr_water withdrawals,runoff,2075,625.3434498337468
Canada,NWTerr_water withdrawals,runoff,2080,686.2898248582859
Canada,NWTerr_water withdrawals,runoff,2085,654.7228700849246
Canada,NWTerr_water withdrawals,runoff,2090,666.3441264146355
Canada,NWTerr_water withdrawals,runoff,2095,733.7279990744123
Canada,NWTerr_water withdrawals,runoff,2100,742.8010543683243
Russia,SiberiaN_water withdrawals,runoff,2020,280.36065858144343
Russia,SiberiaN_water withdrawals,runoff,2025,315.9051440961226
Russia,SiberiaN_water withdrawals,runoff,2030,249.17952399835568
Russia,SiberiaN_water withdrawals,runoff,2035,293.6431685770099
Russia,SiberiaN_water withdrawals,runoff,2040,285.164376919101
Russia,SiberiaN_water withdrawals,runoff,2045,287.90937266890353
Russia,SiberiaN_water withdrawals,runoff,2050,291.4750513608892
Russia,SiberiaN_water withdrawals,runoff,2055,315.3072105312547
Russia,SiberiaN_water withdrawals,runoff,2060,331.05302100631724
Russia,SiberiaN_water withdrawals,runoff,2065,298.0347626507879
Russia,SiberiaN_water withdrawals,runoff,2070,324.1242000480658
Russia,SiberiaN_water withdrawals,runoff,2075,336.4602260218692
Russia,SiberiaN_water withdrawals,runoff,2080,333.9765603985951
Russia,SiberiaN_water withdrawals,runoff,2085,380.5556821773592
Russia,SiberiaN_water withdrawals,runoff,2090,391.82510019885416
Russia,SiberiaN_water withdrawals,runoff,2095,339.66700415641543
Russia,SiberiaN_water withdrawals,runoff,2100,369.91813404289314
Russia,SiberiaW_water withdrawals,runoff,2020,979.496952696087
Russia,SiberiaW_water withdrawals,runoff,2025,888.3264005380197
Russia,SiberiaW_water withdrawals,runoff,2030,960.3494818427907
Russia,SiberiaW_water withdrawals,runoff,2035,977.0458285763758
Russia,SiberiaW_water withdrawals,runoff,2040,956.7262256354646
Russia,SiberiaW_water withdrawals,runoff,2045,1089.6479830122594
Russia,SiberiaW_water withdrawals,runoff,2050,1044.3373073803427
Russia,SiberiaW_water withdrawals,runoff,2055,1085.5924112831472
Russia,SiberiaW_water withdrawals,runoff,2060,1000.0971460177952
Russia,SiberiaW_water withdrawals,runoff,2065,985.3478817662611
Russia,SiberiaW_water withdrawals,runoff,2070,995.4874586957146
Russia,SiberiaW_water withdrawals,runoff,2075,1122.6314666792132
Russia,SiberiaW_water withdrawals,runoff,2080,1178.8972383334265
Russia,SiberiaW_water withdrawals,runoff,2085,1116.9813664669496
Russia,SiberiaW_water withdrawals,runoff,2090,1068.9036208760663
Russia,SiberiaW_water withdrawals,runoff,2095,1122.1516447123317
Russia,SiberiaW_water withdrawals,runoff,2100,1163.2612901915295
Russia,KaraSea_water withdrawals,runoff,2020,207.1906142301601
Russia,KaraSea_water withdrawals,runoff,2025,215.26372076227003
Russia,KaraSea_water withdrawals,runoff,2030,205.2768603704923
Russia,KaraSea_water withdrawals,runoff,2035,231.78492597346093
Russia,KaraSea_water withdrawals,runoff,2040,234.25832905308465
Russia,KaraSea_water withdrawals,runoff,2045,226.68337625705914
Russia,KaraSea_water withdrawals,runoff,2050,224.3412836222807
Russia,KaraSea_water withdrawals,runoff,2055,228.79709595266132
Russia,KaraSea_water withdrawals,runoff,2060,245.27464622481807
Russia,KaraSea_water withdrawals,runoff,2065,210.33470670228962
Russia,KaraSea_water withdrawals,runoff,2070,249.57181671344082
Russia,KaraSea_water withdrawals,runoff,2075,241.0377889045576
Russia,KaraSea_water withdrawals,runoff,2080,218.31933307088448
Russia,KaraSea_water withdrawals,runoff,2085,253.51391673912207
Russia,KaraSea_water withdrawals,runoff,2090,228.99847694765396
Russia,KaraSea_water withdrawals,runoff,2095,234.23540741313474
Russia,KaraSea_water withdrawals,runoff,2100,236.12723698115468
Russia,LenaR_water withdrawals,runoff,2020,493.3348864161658
Russia,LenaR_water withdrawals,runoff,2025,495.18381271753
Russia,LenaR_water withdrawals,runoff,2030,490.0538248374054
Russia,LenaR_water withdrawals,runoff,2035,446.7702850526042
Russia,LenaR_water withdrawals,runoff,2040,453.2161149488913
Russia,LenaR_water withdrawals,runoff,2045,482.46376219706997
Russia,LenaR_water withdrawals,runoff,2050,522.6664874393725
Russia,LenaR_water withdrawals,runoff,2055,511.10948835503433
Russia,LenaR_water withdrawals,runoff,2060,480.1793209551253
Russia,LenaR_water withdrawals,runoff,2065,467.01106227827205
Russia,LenaR_water withdrawals,runoff,2070,488.33104626822313
Russia,LenaR_water withdrawals,runoff,2075,520.9934783546694
Russia,LenaR_water withdrawals,runoff,2080,468.2224382877669
Russia,LenaR_water withdrawals,runoff,2085,533.9152856491256
Russia,LenaR_water withdrawals,runoff,2090,539.7991113003291
Russia,LenaR_water withdrawals,runoff,2095,564.120011520324
Russia,LenaR_water withdrawals,runoff,2100,561.8438810737816
USA,PacArctic_water withdrawals,runoff,2020,1460.5898637184546
USA,PacArctic_water withdrawals,runoff,2025,1611.321233818809
USA,PacArctic_water withdrawals,runoff,2030,1596.2479476161259
USA,PacArctic_water withdrawals,runoff,2035,1683.6311775595143
USA,PacArctic_water withdrawals,runoff,2040,1633.6299206570861
