region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,749.634478540374
EU-15,ArcticIsl_water withdrawals,runoff,2025,730.1620604450654
EU-15,ArcticIsl_water withdrawals,runoff,2030,745.8293446572467
EU-15,ArcticIsl_water withdrawals,runoff,2035,797.739311491592
EU-15,ArcticIsl_water withdrawals,runoff,2040,886.1779301953869
EU-15,ArcticIsl_water withdrawals,runoff,2045,870.5659792140871
EU-15,ArcticIsl_water withdrawals,runoff,2050,1003.1185382590327
EU-15,ArcticIsl_water withdrawals,runoff,2055,880.3440861104655
EU-15,ArcticIsl_water withdrawals,runoff,2060,1045.1420776228556
EU-15,ArcticIsl_water withdrawals,runoff,2065,867.7248969456102
EU-15,ArcticIsl_water withdrawals,runoff,2070,897.937306434556
EU-15,ArcticIsl_water withdrawals,runoff,2075,930.1065044747195
EU-15,ArcticIsl_water withdrawals,runoff,2080,959.0120839874832
EU-15,ArcticIsl_water withdrawals,runoff,2085,1058.5178158785698
EU-15,ArcticIsl_water withdrawals,runoff,2090,1077.4000468520371
EU-15,ArcticIsl_water withdrawals,runoff,2095,1129.1004759503876
EU-15,ArcticIsl_water withdrawals,runoff,2100,985.6835775933645
Canada,NWTerr_water withdrawals,runoff,2020,538.1738038657098
Canada,NWTerr_water withdrawals,runoff,2025,667.9378181723923
Canada,NWTerr_water withdrawals,runoff,2030,548.9536303297073
Canada,NWTerr_water withdrawals,runoff,2035,621.0240274237669
Canada,NWTerr_water withdrawals,runoff,2040,603.1534885711587
Canada,NWTerr_water withdrawals,runoff,2045,543.2683782550246
Canada,NWTerr_water withdrawals,runoff,2050,620.8007782115889
Canada,NWTerr_water withdrawals,runoff,2055,598.8587834066864
Canada,NWTerr_water withdrawals,runoff,2060,608.2321222569659
Canada,NWTerr_water withdrawals,runoff,2065,660.2001775926349
Canada,NWTerr_water withdrawals,runoff,2070,690.9853826583965
Canada,NWTerr_water withdrawals,runoff,2075,569.2184098446899
Canada,NWTerr_water withdrawals,runoff,2080,728.8330517776327
Canada,NWTerr_water withdrawals,runoff,2085,775.7983858053888
Canada,NWTerr_water withdrawals,runoff,2090,633.7258507531558
Canada,NWTerr_water withdrawals,runoff,2095,753.7579120552982
Canada,NWTerr_water withdrawals,runoff,2100,730.6628894542208
Russia,SiberiaN_water withdrawals,runoff,2020,278.33486218208986
Russia,SiberiaN_water withdrawals,runoff,2025,304.49901853469214
Russia,SiberiaN_water withdrawals,runoff,2030,238.68370627626473
Russia,SiberiaN_water withdrawals,runoff,2035,293.6942945212058
Russia,SiberiaN_water withdrawals,runoff,2040,281.0926854877972
Russia,SiberiaN_water withdrawals,runoff,2045,286.1875713704946
Russia,SiberiaN_water withdrawals,runoff,2050,278.4535179883529
Russia,SiberiaN_water withdrawals,runoff,2055,320.018066109212
Russia,SiberiaN_water withdrawals,runoff,2060,332.0533077901429
Russia,SiberiaN_water withdrawals,runoff,2065,308.2682094258897
Russia,SiberiaN_water withdrawals,runoff,2070,337.9756955480014
Russia,SiberiaN_water withdrawals,runoff,2075,352.0137721778494
Russia,SiberiaN_water withdrawals,runoff,2080,358.7389709564559
Russia,SiberiaN_water withdrawals,runoff,2085,370.22844229729645
Russia,SiberiaN_water withdrawals,runoff,2090,348.61603838333593
Russia,SiberiaN_water withdrawals,runoff,2095,332.29129296742065
Russia,SiberiaN_water withdrawals,runoff,2100,366.3550785478209
Russia,SiberiaW_water withdrawals,runoff,2020,1003.3662738358178
Russia,SiberiaW_water withdrawals,runoff,2025,903.45824364735
Russia,SiberiaW_water withdrawals,runoff,2030,984.6622814252207
Russia,SiberiaW_water withdrawals,runoff,2035,983.7909809447394
Russia,SiberiaW_water withdrawals,runoff,2040,975.1278582362702
Russia,SiberiaW_water withdrawals,runoff,2045,1069.8942864657424
Russia,SiberiaW_water withdrawals,runoff,2050,1045.354075512881
Russia,SiberiaW_water withdrawals,runoff,2055,1146.7761508451476
Russia,SiberiaW_water withdrawals,runoff,2060,1040.1765765198768
Russia,SiberiaW_water withdrawals,runoff,2065,956.3415477881214
Russia,SiberiaW_water withdrawals,runoff,2070,1004.7106349264319
Russia,SiberiaW_water withdrawals,runoff,2075,1080.5712302931665
Russia,SiberiaW_water withdrawals,runoff,2080,1098.0074306995707
Russia,SiberiaW_water withdrawals,runoff,2085,1062.2014055667412
Russia,SiberiaW_water withdrawals,runoff,2090,1120.4200609302015
Russia,SiberiaW_water withdrawals,runoff,2095,1071.3158985646555
Russia,SiberiaW_water withdrawals,runoff,2100,1192.111211489288
Russia,KaraSea_water withdrawals,runoff,2020,205.7117983166514
Russia,KaraSea_water withdrawals,runoff,2025,209.25027130449195
Russia,KaraSea_water withdrawals,runoff,2030,201.60828592670953
Russia,KaraSea_water withdrawals,runoff,2035,223.90589948687438
Russia,KaraSea_water withdrawals,runoff,2040,208.33948376718072
Russia,KaraSea_water withdrawals,runoff,2045,217.08340665324013
Russia,KaraSea_water withdrawals,runoff,2050,236.13462221055198
Russia,KaraSea_water withdrawals,runoff,2055,228.63682008230825
Russia,KaraSea_water withdrawals,runoff,2060,219.65257387304337
Russia,KaraSea_water withdrawals,runoff,2065,225.9311988225707
Russia,KaraSea_water withdrawals,runoff,2070,252.7186877601368
Russia,KaraSea_water withdrawals,runoff,2075,235.98907899736628
Russia,KaraSea_water withdrawals,runoff,2080,229.73015184936474
Russia,KaraSea_water withdrawals,runoff,2085,257.3625078404409
Russia,KaraSea_water withdrawals,runoff,2090,227.06458874591732
Russia,KaraSea_water withdrawals,runoff,2095,233.17274434540658
Russia,KaraSea_water withdrawals,runoff,2100,233.40096489632865
Russia,LenaR_water withdrawals,runoff,2020,484.43112196099935
Russia,LenaR_water withdrawals,runoff,2025,492.241656057501
Russia,LenaR_water withdrawals,runoff,2030,478.6140223913834
Russia,LenaR_water withdrawals,runoff,2035,470.15492720084404
Russia,LenaR_water withdrawals,runoff,2040,475.3618016306994
Russia,LenaR_water withdrawals,runoff,2045,473.95373826793787
Russia,LenaR_water withdrawals,runoff,2050,517.6870050301192
Russia,LenaR_water withdrawals,runoff,2055,548.1772273119076
Russia,LenaR_water withdrawals,runoff,2060,466.8606571791849
Russia,LenaR_water withdrawals,runoff,2065,454.52638014818
Russia,LenaR_water withdrawals,runoff,2070,503.0710596872183
Russia,LenaR_water withdrawals,runoff,2075,537.1833528220772
Russia,LenaR_water withdrawals,runoff,2080,481.1699215054283
Russia,LenaR_water withdrawals,runoff,2085,522.6320104878986
Russia,LenaR_water withdrawals,runoff,2090,520.8326950492705
Russia,LenaR_water withdrawals,runoff,2095,561.0675579173437
Russia,LenaR_water withdrawals,runoff,2100,551.6856604180514
USA,PacArctic_water withdrawals,runoff,2020,1429.9578038237073
