region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,775.3750580181065
EU-15,ArcticIsl_water withdrawals,runoff,2025,780.2839954728555
EU-15,ArcticIsl_water withdrawals,runoff,2030,802.931979557411
EU-15,ArcticIsl_water withdrawals,runoff,2035,843.8251329546995
EU-15,ArcticIsl_water withdrawals,runoff,2040,915.5940163936423
EU-15,ArcticIsl_water withdrawals,runoff,2045,838.902823256721
EU-15,ArcticIsl_water withdrawals,runoff,2050,947.7682149367508
EU-15,ArcticIsl_water withdrawals,runoff,2055,867.8721965957787
EU-15,ArcticIsl_water withdrawals,runoff,2060,934.7355366566164
EU-15,ArcticIsl_water withdrawals,runoff,2065,823.2574391102186
EU-15,ArcticIsl_water withdrawals,runoff,2070,826.1438049050018
EU-15,ArcticIsl_water withdrawals,runoff,2075,1016.1207048618969
EU-15,ArcticIsl_water withdrawals,runoff,2080,954.903989326502
EU-15,ArcticIsl_water withdrawals,runoff,2085,1084.0252230980464
EU-15,ArcticIsl_water withdrawals,runoff,2090,1106.5014191400955
EU-15,ArcticIsl_water withdrawals,runoff,2095,1184.7279746533823
EU-15,ArcticIsl_water withdrawals,runoff,2100,1031.1126589139008
Canada,NWTerr_water withdrawals,runoff,2020,559.7118400701744
Canada,NWTerr_water withdrawals,runoff,2025,619.7135299203441
Canada,NWTerr_water withdrawals,runoff,2030,648.5864363755118
Canada,NWTerr_water withdrawals,runoff,2035,672.0831271907821
Canada,NWTerr_water withdrawals,runoff,2040,650.7535978397575
Canada,NWTerr_water withdrawals,runoff,2045,522.7578334132457
Canada,NWTerr_water withdrawals,runoff,2050,635.0524530903581
Canada,NWTerr_water withdrawals,runoff,2055,609.7068382397408
Canada,NWTerr_water withdrawals,runoff,2060,637.4213484296197
Canada,NWTerr_water withdrawals,runoff,2065,622.3901721724917
Canada,NWTerr_water withdrawals,runoff,2070,713.8055947684145
Canada,NWTerr_water withdrawals,runoff,2075,691.1305669108413
Canada,NWTerr_water withdrawals,runoff,2080,702.8190554533111
Canada,NWTerr_water withdrawals,runoff,2085,711.6095889629771
Canada,NWTerr_water withdrawals,runoff,2090,657.8308744175453
Canada,NWTerr_water withdrawals,runoff,2095,759.828722348467
Canada,NWTerr_water withdrawals,runoff,2100,687.5476959246064
Russia,SiberiaN_water withdrawals,runoff,2020,285.8070281337174
Russia,SiberiaN_water withdrawals,runoff,2025,308.41329675369275
Russia,SiberiaN_water withdrawals,runoff,2030,260.3101623853187
Russia,SiberiaN_water withdrawals,runoff,2035,285.5538730860841
Russia,SiberiaN_water withdrawals,runoff,2040,265.5636987146182
Russia,SiberiaN_water withdrawals,runoff,2045,304.9736605768699
Russia,SiberiaN_water withdrawals,runoff,2050,290.16465328603715
Russia,SiberiaN_water withdrawals,runoff,2055,326.47739433236455
Russia,SiberiaN_water withdrawals,runoff,2060,334.56804378825257
Russia,SiberiaN_water withdrawals,runoff,2065,312.2476187279473
Russia,SiberiaN_water withdrawals,runoff,2070,327.24191845941664
Russia,SiberiaN_water withdrawals,runoff,2075,346.67063282876313
Russia,SiberiaN_water withdrawals,runoff,2080,338.5926067152953
Russia,SiberiaN_water withdrawals,runoff,2085,389.039684415868
Russia,SiberiaN_water withdrawals,runoff,2090,353.2883920996145
Russia,SiberiaN_water withdrawals,runoff,2095,341.18677485914816
Russia,SiberiaN_water withdrawals,runoff,2100,356.7567722919922
Russia,SiberiaW_water withdrawals,runoff,2020,1031.8307597999199
Russia,SiberiaW_water withdrawals,runoff,2025,943.6860322298722
Russia,SiberiaW_water withdrawals,runoff,2030,1007.752209778089
Russia,SiberiaW_water withdrawals,runoff,2035,1031.872039400728
Russia,SiberiaW_water withdrawals,runoff,2040,1038.0810804095652
Russia,SiberiaW_water withdrawals,runoff,2045,1096.7885821915631
Russia,SiberiaW_water withdrawals,runoff,2050,1029.9591564462098
Russia,SiberiaW_water withdrawals,runoff,2055,1090.6240010053368
Russia,SiberiaW_water withdrawals,runoff,2060,1000.4768141962365
Russia,SiberiaW_water withdrawals,runoff,2065,992.1314655404607
Russia,SiberiaW_water withdrawals,runoff,2070,1068.7088276468326
Russia,SiberiaW_water withdrawals,runoff,2075,1115.6262517641462
Russia,SiberiaW_water withdrawals,runoff,2080,1175.4622617572882
Russia,SiberiaW_water withdrawals,runoff,2085,1149.283171993428
Russia,SiberiaW_water withdrawals,runoff,2090,1128.190570313383
Russia,SiberiaW_water withdrawals,runoff,2095,1100.2488823992503
Russia,SiberiaW_water withdrawals,runoff,2100,1098.4862583708486
Russia,KaraSea_water withdrawals,runoff,2020,209.22146094575652
Russia,KaraSea_water withdrawals,runoff,2025,215.74888147921897
Russia,KaraSea_water withdrawals,runoff,2030,203.95836995269147
Russia,KaraSea_water withdrawals,runoff,2035,227.14648508409073
Russia,KaraSea_water withdrawals,runoff,2040,228.71825312873474
Russia,KaraSea_water withdrawals,runoff,2045,221.35659766433406
Russia,KaraSea_water withdrawals,runoff,2050,233.93603847352765
Russia,KaraSea_water withdrawals,runoff,2055,239.76156509138065
Russia,KaraSea_water withdrawals,runoff,2060,229.11667758344774
Russia,KaraSea_water withdrawals,runoff,2065,205.168061529156
Russia,KaraSea_water withdrawals,runoff,2070,246.3063708312849
Russia,KaraSea_water withdrawals,runoff,2075,237.6811183868359
Russia,KaraSea_water withdrawals,runoff,2080,207.67283977534908
Russia,KaraSea_water withdrawals,runoff,2085,268.5797622929302
Russia,KaraSea_water withdrawals,runoff,2090,221.93081651287002
Russia,KaraSea_water withdrawals,runoff,2095,218.3970362717589
Russia,KaraSea_water withdrawals,runoff,2100,228.8642186405347
Russia,LenaR_water withdrawals,runoff,2020,501.4264290223679
Russia,LenaR_water withdrawals,runoff,2025,501.1912997029252
Russia,LenaR_water withdrawals,runoff,2030,486.8935549080853
Russia,LenaR_water withdrawals,runoff,2035,470.6083967179473
Russia,LenaR_water withdrawals,runoff,2040,487.4705914429836
Russia,LenaR_water withdrawals,runoff,2045,492.103266080933
Russia,LenaR_water withdrawals,runoff,2050,518.8594897663357
Russia,LenaR_water withdrawals,runoff,2055,525.398150683804
Russia,LenaR_water withdrawals,runoff,2060,495.60563521671975
Russia,LenaR_water withdrawals,runoff,2065,458.59522536028055
Russia,LenaR_water withdrawals,runoff,2070,516.7413180776799
Russia,LenaR_water withdrawals,runoff,2075,551.7140655725632
Russia,LenaR_water withdrawals,runoff,2080,483.292443028725
Russia,LenaR_water withdrawals,runoff,2085,540.1505875770964
Russia,LenaR_water withdrawals,runoff,2090,537.2328067538563
Russia,LenaR_water withdrawals,runoff,2095,580.2212800413778
Russia,LenaR_water withdrawals,runoff,2100,521.9729642965807
USA,PacArctic_water withdrawals,runoff,2020,1454.8126823727707
USA,PacArctic_water withdrawals,runoff,2025,1615.0311604057845
USA,PacArctic_water withdrawals,runoff,2030,1609.278276579707
USA,PacArctic_water withdrawals,runoff,2035,1614.2709865785364
