region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,756.2920738067048
EU-15,ArcticIsl_water withdrawals,runoff,2025,692.4627905011653
EU-15,ArcticIsl_water withdrawals,runoff,2030,750.049748586181
EU-15,ArcticIsl_water withdrawals,runoff,2035,806.5930253677653
EU-15,ArcticIsl_water withdrawals,runoff,2040,885.5487576356012
EU-15,ArcticIsl_water withdrawals,runoff,2045,906.7881413108422
EU-15,ArcticIsl_water withdrawals,runoff,2050,878.3793871336771
EU-15,ArcticIsl_water withdrawals,runoff,2055,842.7282488629766
EU-15,ArcticIsl_water withdrawals,runoff,2060,956.2407924124942
EU-15,ArcticIsl_water withdrawals,runoff,2065,874.0912305253962
EU-15,ArcticIsl_water withdrawals,runoff,2070,825.1177964380643
EU-15,ArcticIsl_water withdrawals,runoff,2075,1118.8527792275559
EU-15,ArcticIsl_water withdrawals,runoff,2080,971.7688172568621
EU-15,ArcticIsl_water withdrawals,runoff,2085,1013.2142496923614
EU-15,ArcticIsl_water withdrawals,runoff,2090,1223.6718993385955
EU-15,ArcticIsl_water withdrawals,runoff,2095,1205.954628800341
EU-15,ArcticIsl_water withdrawals,runoff,2100,993.7272705264929
Canada,NWTerr_water withdrawals,runoff,2020,562.642240392425
Canada,NWTerr_water withdrawals,runoff,2025,613.5783490786589
Canada,NWTerr_water withdrawals,runoff,2030,571.261381442176
Canada,NWTerr_water withdrawals,runoff,2035,593.4160800906429
Canada,NWTerr_water withdrawals,runoff,2040,623.0164799144507
Canada,NWTerr_water withdrawals,runoff,2045,605.8890625408383
Canada,NWTerr_water withdrawals,runoff,2050,578.2579825890241
Canada,NWTerr_water withdrawals,runoff,2055,580.2810877251325
Canada,NWTerr_water withdrawals,runoff,2060,624.3468736284163
Canada,NWTerr_water withdrawals,runoff,2065,697.5254400449705
Canada,NWTerr_water withdrawals,runoff,2070,639.5587318798124
Canada,NWTerr_water withdrawals,runoff,2075,657.4032528073781
Canada,NWTerr_water withdrawals,runoff,2080,671.4186864552315
Canada,NWTerr_water withdrawals,runoff,2085,719.3312155887147
Canada,NWTerr_water withdrawals,runoff,2090,677.9236826894239
Canada,NWTerr_water withdrawals,runoff,2095,795.3236116391306
Canada,NWTerr_water withdrawals,runoff,2100,740.5159494363257
Russia,SiberiaN_water withdrawals,runoff,2020,286.9446415764925
Russia,SiberiaN_water withdrawals,runoff,2025,284.52799295853464
