region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,722.9854581147231
EU-15,ArcticIsl_water withdrawals,runoff,2025,684.4476980570355
EU-15,ArcticIsl_water withdrawals,runoff,2030,802.2967122247379
EU-15,ArcticIsl_water withdrawals,runoff,2035,791.2106250340993
EU-15,ArcticIsl_water withdrawals,runoff,2040,937.2308157780726
EU-15,ArcticIsl_water withdrawals,runoff,2045,773.416212347231
EU-15,ArcticIsl_water withdrawals,runoff,2050,933.4509402555353
EU-15,ArcticIsl_water withdrawals,runoff,2055,822.815452196853
EU-15,ArcticIsl_water withdrawals,runoff,2060,1042.0584735399761
EU-15,ArcticIsl_water withdrawals,runoff,2065,810.9212240058737
EU-15,ArcticIsl_water withdrawals,runoff,2070,805.8648516142656
EU-15,ArcticIsl_water withdrawals,runoff,2075,1004.948555010559
EU-15,ArcticIsl_water withdrawals,runoff,2080,942.065564237467
EU-15,ArcticIsl_water withdrawals,runoff,2085,1014.1222519002062
EU-15,ArcticIsl_water withdrawals,runoff,2090,1201.2595974822539
EU-15,ArcticIsl_water withdrawals,runoff,2095,1134.4903749097539
EU-15,ArcticIsl_water withdrawals,runoff,2100,1121.5130692447128
Canada,NWTerr_water withdrawals,runoff,2020,551.7269129908326
Canada,NWTerr_water withdrawals,runoff,2025,618.6229718160137
Canada,NWTerr_water withdrawals,runoff,2030,588.5218763180947
Canada,NWTerr_water withdrawals,runoff,2035,631.1598242736887
Canada,NWTerr_water withdrawals,runoff,2040,656.132191737991
Canada,NWTerr_water withdrawals,runoff,2045,533.3778087630078
Canada,NWTerr_water withdrawals,runoff,2050,569.2645072969611
Canada,NWTerr_water withdrawals,runoff,2055,619.0904245305896
Canada,NWTerr_water withdrawals,runoff,2060,699.1837283396259
Canada,NWTerr_water withdrawals,runoff,2065,606.3996603761531
Canada,NWTerr_water withdrawals,runoff,2070,612.0768869477031
Canada,NWTerr_water withdrawals,runoff,2075,726.6696347910689
Canada,NWTerr_water withdrawals,runoff,2080,721.1195723163938
Canada,NWTerr_water withdrawals,runoff,2085,707.4742445771301
Canada,NWTerr_water withdrawals,runoff,2090,723.2959697604032
Canada,NWTerr_water withdrawals,runoff,2095,754.1459578459101
Canada,NWTerr_water withdrawals,runoff,2100,751.9490535465437
Russia,SiberiaN_water withdrawals,runoff,2020,289.3341063823606
Russia,SiberiaN_water withdrawals,runoff,2025,304.82675205907435
Russia,SiberiaN_water withdrawals,runoff,2030,245.03204226734255
Russia,SiberiaN_water withdrawals,runoff,2035,286.96512204120967
