region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,744.487925296425
EU-15,ArcticIsl_water withdrawals,runoff,2025,816.3089612073848
EU-15,ArcticIsl_water withdrawals,runoff,2030,732.7499771305905
EU-15,ArcticIsl_water withdrawals,runoff,2035,755.1085767393367
EU-15,ArcticIsl_water withdrawals,runoff,2040,899.647445929708
EU-15,ArcticIsl_water withdrawals,runoff,2045,903.3470568764902
EU-15,ArcticIsl_water withdrawals,runoff,2050,885.4259613523287
EU-15,ArcticIsl_water withdrawals,runoff,2055,879.6463353029889
EU-15,ArcticIsl_water withdrawals,runoff,2060,971.526560940381
EU-15,ArcticIsl_water withdrawals,runoff,2065,821.8027044003326
EU-15,ArcticIsl_water withdrawals,runoff,2070,835.5528451725368
EU-15,ArcticIsl_water withdrawals,runoff,2075,1044.0940733621112
EU-15,ArcticIsl_water withdrawals,runoff,2080,937.3431371471291
EU-15,ArcticIsl_water withdrawals,runoff,2085,1005.1531969527099
EU-15,ArcticIsl_water withdrawals,runoff,2090,1186.081085596744
EU-15,ArcticIsl_water withdrawals,runoff,2095,1138.4258302415894
EU-15,ArcticIsl_water withdrawals,runoff,2100,1081.8959766664782
Canada,NWTerr_water withdrawals,runoff,2020,554.1105587095823
Canada,NWTerr_water withdrawals,runoff,2025,683.9083583867499
Canada,NWTerr_water withdrawals,runoff,2030,589.9172754939142
Canada,NWTerr_water withdrawals,runoff,2035,562.3892324431898
Canada,NWTerr_water withdrawals,runoff,2040,702.9702703031332
Canada,NWTerr_water withdrawals,runoff,2045,672.3031967156874
Canada,NWTerr_water withdrawals,runoff,2050,611.3915478117941
Canada,NWTerr_water withdrawals,runoff,2055,498.08857580261036
Canada,NWTerr_water withdrawals,runoff,2060,615.4537620602235
Canada,NWTerr_water withdrawals,runoff,2065,680.0295366590423
Canada,NWTerr_water withdrawals,runoff,2070,697.6748521397133
Canada,NWTerr_water withdrawals,runoff,2075,625.4979212146948
Canada,NWTerr_water withdrawals,runoff,2080,776.7401375584228
Canada,NWTerr_water withdrawals,runoff,2085,647.0672941936855
Canada,NWTerr_water withdrawals,runoff,2090,643.1996074288576
Canada,NWTerr_water withdrawals,runoff,2095,731.9929909319086
Canada,NWTerr_water withdrawals,runoff,2100,760.3451868387508
Russia,SiberiaN_water withdrawals,runoff,2020,281.26231622095395
Russia,SiberiaN_water withdrawals,runoff,2025,311.857856487996
Russia,SiberiaN_water withdrawals,runoff,2030,248.4703945717812
Russia,SiberiaN_water withdrawals,runoff,2035,279.54212505052135
Russia,SiberiaN_water withdrawals,runoff,2040,255.90168189109195
Russia,SiberiaN_water withdrawals,runoff,2045,301.37839382274063
Russia,SiberiaN_water withdrawals,runoff,2050,283.9733167197704
Russia,SiberiaN_water withdrawals,runoff,2055,348.1123087927825
Russia,SiberiaN_water withdrawals,runoff,2060,338.0487627210169
Russia,SiberiaN_water withdrawals,runoff,2065,306.6432236946359
Russia,SiberiaN_water withdrawals,runoff,2070,332.7617427724405
Russia,SiberiaN_water withdrawals,runoff,2075,337.01175765920743
Russia,SiberiaN_water withdrawals,runoff,2080,348.5930765915554
Russia,SiberiaN_water withdrawals,runoff,2085,400.83798915200464
Russia,SiberiaN_water withdrawals,runoff,2090,360.748120593124
Russia,SiberiaN_water withdrawals,runoff,2095,325.0498306799189
Russia,SiberiaN_water withdrawals,runoff,2100,354.4018368262066
Russia,SiberiaW_water withdrawals,runoff,2020,1010.6413029199008
Russia,SiberiaW_water withdrawals,runoff,2025,1012.5124655097812
Russia,SiberiaW_water withdrawals,runoff,2030,1001.1988844426036
Russia,SiberiaW_water withdrawals,runoff,2035,977.8953565569038
Russia,SiberiaW_water withdrawals,runoff,2040,994.5731865344435
Russia,SiberiaW_water withdrawals,runoff,2045,1155.8475781655645
Russia,SiberiaW_water withdrawals,runoff,2050,1056.2583346465085
Russia,SiberiaW_water withdrawals,runoff,2055,1085.850431919411
