region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,757.4664064345274
EU-15,ArcticIsl_water withdrawals,runoff,2025,777.3104871830321
EU-15,ArcticIsl_water withdrawals,runoff,2030,783.6010552384037
EU-15,ArcticIsl_water withdrawals,runoff,2035,775.22723446687
EU-15,ArcticIsl_water withdrawals,runoff,2040,939.2454079412349
EU-15,ArcticIsl_water withdrawals,runoff,2045,860.6403257921747
EU-15,ArcticIsl_water withdrawals,runoff,2050,914.0785515247622
EU-15,ArcticIsl_water withdrawals,runoff,2055,897.275459610724
EU-15,ArcticIsl_water withdrawals,runoff,2060,997.0246517163898
EU-15,ArcticIsl_water withdrawals,runoff,2065,896.2482859158685
EU-15,ArcticIsl_water withdrawals,runoff,2070,795.6247970749987
EU-15,ArcticIsl_water withdrawals,runoff,2075,973.527989539068
EU-15,ArcticIsl_water withdrawals,runoff,2080,939.1431013427875
EU-15,ArcticIsl_water withdrawals,runoff,2085,1040.9873343030654
EU-15,ArcticIsl_water withdrawals,runoff,2090,1148.073372404829
EU-15,ArcticIsl_water withdrawals,runoff,2095,1095.740868487945
EU-15,ArcticIsl_water withdrawals,runoff,2100,1093.900489547972
Canada,NWTerr_water withdrawals,runoff,2020,565.972719844405
Canada,NWTerr_water withdrawals,runoff,2025,627.5549015575999
Canada,NWTerr_water withdrawals,runoff,2030,567.9731562997863
Canada,NWTerr_water withdrawals,runoff,2035,621.3976156731477
Canada,NWTerr_water withdrawals,runoff,2040,592.4939123531824
Canada,NWTerr_water withdrawals,runoff,2045,679.9720150499444
Canada,NWTerr_water withdrawals,runoff,2050,593.8590303283272
Canada,NWTerr_water withdrawals,runoff,2055,565.6160237632912
Canada,NWTerr_water withdrawals,runoff,2060,598.1787287625268
Canada,NWTerr_water withdrawals,runoff,2065,691.6083892740987
Canada,NWTerr_water withdrawals,runoff,2070,572.9500313185162
Canada,NWTerr_water withdrawals,runoff,2075,634.3527616969191
Canada,NWTerr_water withdrawals,runoff,2080,710.7543135437878
Canada,NWTerr_water withdrawals,runoff,2085,700.8483390441545
Canada,NWTerr_water withdrawals,runoff,2090,702.4942828497503
Canada,NWTerr_water withdrawals,runoff,2095,723.2537850662824
Canada,NWTerr_water withdrawals,runoff,2100,691.4373853019245
Russia,SiberiaN_water withdrawals,runoff,2020,282.9526635906157
Russia,SiberiaN_water withdrawals,runoff,2025,297.3910451805061
Russia,SiberiaN_water withdrawals,runoff,2030,249.22083960518393
Russia,SiberiaN_water withdrawals,runoff,2035,275.1262092678423
Russia,SiberiaN_water withdrawals,runoff,2040,264.03940217284133
Russia,SiberiaN_water withdrawals,runoff,2045,301.955642805961
Russia,SiberiaN_water withdrawals,runoff,2050,283.7169881046939
Russia,SiberiaN_water withdrawals,runoff,2055,316.8913033202999
Russia,SiberiaN_water withdrawals,runoff,2060,324.27309077478134
Russia,SiberiaN_water withdrawals,runoff,2065,321.0685220268984
Russia,SiberiaN_water withdrawals,runoff,2070,323.31408966955104
Russia,SiberiaN_water withdrawals,runoff,2075,342.1847532511215
Russia,SiberiaN_water withdrawals,runoff,2080,333.2150290652672
Russia,SiberiaN_water withdrawals,runoff,2085,386.40834255973374
Russia,SiberiaN_water withdrawals,runoff,2090,358.92485514992205
Russia,SiberiaN_water withdrawals,runoff,2095,328.32224723125427
Russia,SiberiaN_water withdrawals,runoff,2100,349.12967611294806
Russia,SiberiaW_water withdrawals,runoff,2020,1023.3455304013326
Russia,SiberiaW_water withdrawals,runoff,2025,845.3563971073008
Russia,SiberiaW_water withdrawals,runoff,2030,950.7939260905274
Russia,SiberiaW_water withdrawals,runoff,2035,1000.0249842578548
