region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,748.6015540682714
EU-15,ArcticIsl_water withdrawals,runoff,2025,760.3246767485368
EU-15,ArcticIsl_water withdrawals,runoff,2030,776.4737764377036
EU-15,ArcticIsl_water withdrawals,runoff,2035,786.8175357427647
EU-15,ArcticIsl_water withdrawals,runoff,2040,947.3973900395091
EU-15,ArcticIsl_water withdrawals,runoff,2045,835.8923807391959
EU-15,ArcticIsl_water withdrawals,runoff,2050,929.4064129215254
EU-15,ArcticIsl_water withdrawals,runoff,2055,896.0803778933347
EU-15,ArcticIsl_water withdrawals,runoff,2060,1002.606811631792
EU-15,ArcticIsl_water withdrawals,runoff,2065,841.7157665304696
EU-15,ArcticIsl_water withdrawals,runoff,2070,874.3576639479236
EU-15,ArcticIsl_water withdrawals,runoff,2075,965.1052098946599
EU-15,ArcticIsl_water withdrawals,runoff,2080,941.9552875238821
EU-15,ArcticIsl_water withdrawals,runoff,2085,992.0302285779202
EU-15,ArcticIsl_water withdrawals,runoff,2090,1172.3295026977216
EU-15,ArcticIsl_water withdrawals,runoff,2095,1137.542265340077
EU-15,ArcticIsl_water withdrawals,runoff,2100,968.7064990412828
Canada,NWTerr_water withdrawals,runoff,2020,553.6978419906104
Canada,NWTerr_water withdrawals,runoff,2025,647.2419510218178
Canada,NWTerr_water withdrawals,runoff,2030,551.3162375715117
Canada,NWTerr_water withdrawals,runoff,2035,639.5425721606183
Canada,NWTerr_water withdrawals,runoff,2040,657.8334631468153
Canada,NWTerr_water withdrawals,runoff,2045,573.3810448331702
Canada,NWTerr_water withdrawals,runoff,2050,568.239543369385
Canada,NWTerr_water withdrawals,runoff,2055,611.1617620327369
Canada,NWTerr_water withdrawals,runoff,2060,718.6307713424692
Canada,NWTerr_water withdrawals,runoff,2065,624.0094196050057
Canada,NWTerr_water withdrawals,runoff,2070,611.6271950697395
Canada,NWTerr_water withdrawals,runoff,2075,689.3336840402344
Canada,NWTerr_water withdrawals,runoff,2080,671.8101692206326
Canada,NWTerr_water withdrawals,runoff,2085,729.3232394058705
Canada,NWTerr_water withdrawals,runoff,2090,691.3366288120882
Canada,NWTerr_water withdrawals,runoff,2095,711.1685973319827
Canada,NWTerr_water withdrawals,runoff,2100,717.4163431951628
Russia,SiberiaN_water withdrawals,runoff,2020,281.56169916050504
Russia,SiberiaN_water withdrawals,runoff,2025,319.20640825277883
Russia,SiberiaN_water withdrawals,runoff,2030,266.7978753898406
Russia,SiberiaN_water withdrawals,runoff,2035,264.7103884417646
Russia,SiberiaN_water withdrawals,runoff,2040,273.9733762543115
Russia,SiberiaN_water withdrawals,runoff,2045,307.8428800648726
Russia,SiberiaN_water withdrawals,runoff,2050,288.0631695134801
Russia,SiberiaN_water withdrawals,runoff,2055,324.1404719643
Russia,SiberiaN_water withdrawals,runoff,2060,348.01110103950117
Russia,SiberiaN_water withdrawals,runoff,2065,318.3611353142671
Russia,SiberiaN_water withdrawals,runoff,2070,320.0479129331883
Russia,SiberiaN_water withdrawals,runoff,2075,340.3618575446821
Russia,SiberiaN_water withdrawals,runoff,2080,328.2365854607486
Russia,SiberiaN_water withdrawals,runoff,2085,381.22261390549227
Russia,SiberiaN_water withdrawals,runoff,2090,358.1072183200746
Russia,SiberiaN_water withdrawals,runoff,2095,330.2399253393961
Russia,SiberiaN_water withdrawals,runoff,2100,353.3584438809721
Russia,SiberiaW_water withdrawals,runoff,2020,1003.2759913670072
Russia,SiberiaW_water withdrawals,runoff,2025,917.4078701805022
Russia,SiberiaW_water withdrawals,runoff,2030,922.0453357790093
Russia,SiberiaW_water withdrawals,runoff,2035,964.5537471470143
Russia,SiberiaW_water withdrawals,runoff,2040,1072.2399914497514
Russia,SiberiaW_water withdrawals,runoff,2045,1106.3244070407163
Russia,SiberiaW_water withdrawals,runoff,2050,987.8214746311838
Russia,SiberiaW_water withdrawals,runoff,2055,1031.0282640923435
Russia,SiberiaW_water withdrawals,runoff,2060,986.882247717268
Russia,SiberiaW_water withdrawals,runoff,2065,978.6936140960415
Russia,SiberiaW_water withdrawals,runoff,2070,1032.0872997458005
Russia,SiberiaW_water withdrawals,runoff,2075,1149.0048716722936
Russia,SiberiaW_water withdrawals,runoff,2080,1081.5236527960758
Russia,SiberiaW_water withdrawals,runoff,2085,1026.0497772227916
Russia,SiberiaW_water withdrawals,runoff,2090,1101.7799369248999
Russia,SiberiaW_water withdrawals,runoff,2095,1113.3637727611329
Russia,SiberiaW_water withdrawals,runoff,2100,1153.766189907756
Russia,KaraSea_water withdrawals,runoff,2020,209.03735191990808
Russia,KaraSea_water withdrawals,runoff,2025,217.08227230642515
Russia,KaraSea_water withdrawals,runoff,2030,203.0497680196597
Russia,KaraSea_water withdrawals,runoff,2035,220.46919786950707
Russia,KaraSea_water withdrawals,runoff,2040,228.67977174600355
Russia,KaraSea_water withdrawals,runoff,2045,223.56002825071792
Russia,KaraSea_water withdrawals,runoff,2050,234.7736590113744
Russia,KaraSea_water withdrawals,runoff,2055,231.80950155615784
Russia,KaraSea_water withdrawals,runoff,2060,240.5122667444728
Russia,KaraSea_water withdrawals,runoff,2065,215.665672983977
Russia,KaraSea_water withdrawals,runoff,2070,253.59089578622934
Russia,KaraSea_water withdrawals,runoff,2075,242.50290168002502
Russia,KaraSea_water withdrawals,runoff,2080,225.06601671418085
Russia,KaraSea_water withdrawals,runoff,2085,253.93906499105023
Russia,KaraSea_water withdrawals,runoff,2090,220.9238110064885
Russia,KaraSea_water withdrawals,runoff,2095,248.69659384765333
Russia,KaraSea_water withdrawals,runoff,2100,230.4153662343446
Russia,LenaR_water withdrawals,runoff,2020,492.93617554325266
Russia,LenaR_water withdrawals,runoff,2025,500.7954042635324
Russia,LenaR_water withdrawals,runoff,2030,475.1015171794559
Russia,LenaR_water withdrawals,runoff,2035,442.58751343189306
Russia,LenaR_water withdrawals,runoff,2040,487.114941766803
Russia,LenaR_water withdrawals,runoff,2045,498.1417890053096
