region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,793.758155356773
EU-15,ArcticIsl_water withdrawals,runoff,2025,777.0711181668626
EU-15,ArcticIsl_water withdrawals,runoff,2030,771.1492729487484
EU-15,ArcticIsl_water withdrawals,runoff,2035,794.4833336886395
EU-15,ArcticIsl_water withdrawals,runoff,2040,840.353160653896
EU-15,ArcticIsl_water withdrawals,runoff,2045,915.2763622282288
EU-15,ArcticIsl_water withdrawals,runoff,2050,990.80795772748
EU-15,ArcticIsl_water withdrawals,runoff,2055,856.4012325985017
EU-15,ArcticIsl_water withdrawals,runoff,2060,1047.1792746464969
EU-15,ArcticIsl_water withdrawals,runoff,2065,873.674843262156
EU-15,ArcticIsl_water withdrawals,runoff,2070,838.3988796513061
EU-15,ArcticIsl_water withdrawals,runoff,2075,932.5719503508805
EU-15,ArcticIsl_water withdrawals,runoff,2080,936.8371358720676
EU-15,ArcticIsl_water withdrawals,runoff,2085,1051.8057019742241
EU-15,ArcticIsl_water withdrawals,runoff,2090,1224.7296905470841
EU-15,ArcticIsl_water withdrawals,runoff,2095,1218.880760347379
EU-15,ArcticIsl_water withdrawals,runoff,2100,1022.3368154246143
Canada,NWTerr_water withdrawals,runoff,2020,573.9267004309107
Canada,NWTerr_water withdrawals,runoff,2025,601.6528785243878
Canada,NWTerr_water withdrawals,runoff,2030,609.2342897327775
Canada,NWTerr_water withdrawals,runoff,2035,515.5068026423503
Canada,NWTerr_water withdrawals,runoff,2040,565.3751141111418
Canada,NWTerr_water withdrawals,runoff,2045,615.8799324048047
Canada,NWTerr_water withdrawals,runoff,2050,634.6060115120271
Canada,NWTerr_water withdrawals,runoff,2055,575.8273962200172
Canada,NWTerr_water withdrawals,runoff,2060,677.0646248993768
Canada,NWTerr_water withdrawals,runoff,2065,690.891314402857
Canada,NWTerr_water withdrawals,runoff,2070,687.5794138540645
Canada,NWTerr_water withdrawals,runoff,2075,561.6770811187114
Canada,NWTerr_water withdrawals,runoff,2080,746.2385035201636
Canada,NWTerr_water withdrawals,runoff,2085,767.5661605635652
Canada,NWTerr_water withdrawals,runoff,2090,622.5458907030495
Canada,NWTerr_water withdrawals,runoff,2095,760.3308224065652
Canada,NWTerr_water withdrawals,runoff,2100,660.3786421777679
Russia,SiberiaN_water withdrawals,runoff,2020,278.01763992930944
Russia,SiberiaN_water withdrawals,runoff,2025,306.9214001490069
Russia,SiberiaN_water withdrawals,runoff,2030,253.01770848624423
Russia,SiberiaN_water withdrawals,runoff,2035,275.68670924398396
Russia,SiberiaN_water withdrawals,runoff,2040,281.5052805762233
Russia,SiberiaN_water withdrawals,runoff,2045,289.4551499718972
Russia,SiberiaN_water withdrawals,runoff,2050,300.1535255619427
Russia,SiberiaN_water withdrawals,runoff,2055,315.5727582045266
Russia,SiberiaN_water withdrawals,runoff,2060,322.67331030682715
Russia,SiberiaN_water withdrawals,runoff,2065,321.80206562695986
Russia,SiberiaN_water withdrawals,runoff,2070,329.19860175671283
Russia,SiberiaN_water withdrawals,runoff,2075,323.5137553157164
Russia,SiberiaN_water withdrawals,runoff,2080,338.9005549485107
Russia,SiberiaN_water withdrawals,runoff,2085,369.4196158957668
Russia,SiberiaN_water withdrawals,runoff,2090,369.78220787773864
Russia,SiberiaN_water withdrawals,runoff,2095,325.9461638032907
Russia,SiberiaN_water withdrawals,runoff,2100,357.1017691035182
Russia,SiberiaW_water withdrawals,runoff,2020,1041.3865296717904
Russia,SiberiaW_water withdrawals,runoff,2025,935.1965169266625
Russia,SiberiaW_water withdrawals,runoff,2030,1042.101036815481
Russia,SiberiaW_water withdrawals,runoff,2035,1032.6024840036673
Russia,SiberiaW_water withdrawals,runoff,2040,1032.540168875445
Russia,SiberiaW_water withdrawals,runoff,2045,1131.1016533416055
Russia,SiberiaW_water withdrawals,runoff,2050,1005.8163249120319
Russia,SiberiaW_water withdrawals,runoff,2055,1046.1366545150224
Russia,SiberiaW_water withdrawals,runoff,2060,1044.293358432724
Russia,SiberiaW_water withdrawals,runoff,2065,946.0440607122016
Russia,SiberiaW_water withdrawals,runoff,2070,1035.361812345131
Russia,SiberiaW_water withdrawals,runoff,2075,1126.673497342494
Russia,SiberiaW_water withdrawals,runoff,2080,1119.634253957718
Russia,SiberiaW_water withdrawals,runoff,2085,1089.3269068708537
Russia,SiberiaW_water withdrawals,runoff,2090,1117.7976266233795
Russia,SiberiaW_water withdrawals,runoff,2095,1125.572247472712
Russia,SiberiaW_water withdrawals,runoff,2100,1193.2567458175904
Russia,KaraSea_water withdrawals,runoff,2020,208.79018448120192
Russia,KaraSea_water withdrawals,runoff,2025,232.13806728929612
Russia,KaraSea_water withdrawals,runoff,2030,196.17210504419216
