region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,753.5909290819786
EU-15,ArcticIsl_water withdrawals,runoff,2025,765.9664461264033
EU-15,ArcticIsl_water withdrawals,runoff,2030,769.6726291175656
EU-15,ArcticIsl_water withdrawals,runoff,2035,791.132466460012
EU-15,ArcticIsl_water withdrawals,runoff,2040,829.0335399406686
EU-15,ArcticIsl_water withdrawals,runoff,2045,793.7839705175443
EU-15,ArcticIsl_water withdrawals,runoff,2050,878.4887216170919
EU-15,ArcticIsl_water withdrawals,runoff,2055,896.6626777969125
EU-15,ArcticIsl_water withdrawals,runoff,2060,1001.9205773956771
EU-15,ArcticIsl_water withdrawals,runoff,2065,883.5152987840331
EU-15,ArcticIsl_water withdrawals,runoff,2070,845.7827302560293
EU-15,ArcticIsl_water withdrawals,runoff,2075,1077.0837486665998
EU-15,ArcticIsl_water withdrawals,runoff,2080,997.6116115104651
EU-15,ArcticIsl_water withdrawals,runoff,2085,1017.7543695831015
EU-15,ArcticIsl_water withdrawals,runoff,2090,1184.1928907306915
EU-15,ArcticIsl_water withdrawals,runoff,2095,1092.239626871823
EU-15,ArcticIsl_water withdrawals,runoff,2100,1118.0493914503008
Canada,NWTerr_water withdrawals,runoff,2020,556.1346000772689
Canada,NWTerr_water withdrawals,runoff,2025,607.4592704285761
Canada,NWTerr_water withdrawals,runoff,2030,557.6257168737128
Canada,NWTerr_water withdrawals,runoff,2035,674.0216820871652
Canada,NWTerr_water withdrawals,runoff,2040,687.4232866306708
Canada,NWTerr_water withdrawals,runoff,2045,550.0001611063884
Canada,NWTerr_water withdrawals,runoff,2050,668.5225796225179
Canada,NWTerr_water withdrawals,runoff,2055,609.7705097269214
Canada,NWTerr_water withdrawals,runoff,2060,647.2219870935282
Canada,NWTerr_water withdrawals,runoff,2065,678.223427457998
Canada,NWTerr_water withdrawals,runoff,2070,634.9520480070352
Canada,NWTerr_water withdrawals,runoff,2075,677.9976015522185
Canada,NWTerr_water withdrawals,runoff,2080,689.3016713399184
Canada,NWTerr_water withdrawals,runoff,2085,777.2850346860012
Canada,NWTerr_water withdrawals,runoff,2090,650.0085393134765
Canada,NWTerr_water withdrawals,runoff,2095,756.6199865275374
Canada,NWTerr_water withdrawals,runoff,2100,724.7939962943356
Russia,SiberiaN_water withdrawals,runoff,2020,283.6874428117229
Russia,SiberiaN_water withdrawals,runoff,2025,295.26519664169734
Russia,SiberiaN_water withdrawals,runoff,2030,260.60832945116573
Russia,SiberiaN_water withdrawals,runoff,2035,275.26855488361997
Russia,SiberiaN_water withdrawals,runoff,2040,272.17300630368504
Russia,SiberiaN_water withdrawals,runoff,2045,275.1546101345848
Russia,SiberiaN_water withdrawals,runoff,2050,312.122068622302
