region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,747.5137704356118
EU-15,ArcticIsl_water withdrawals,runoff,2025,771.163255952827
EU-15,ArcticIsl_water withdrawals,runoff,2030,764.035108927446
EU-15,ArcticIsl_water withdrawals,runoff,2035,790.8405985029822
EU-15,ArcticIsl_water withdrawals,runoff,2040,896.847063273364
EU-15,ArcticIsl_water withdrawals,runoff,2045,856.3535573615151
EU-15,ArcticIsl_water withdrawals,runoff,2050,886.8925771441343
EU-15,ArcticIsl_water withdrawals,runoff,2055,948.0503685295391
EU-15,ArcticIsl_water withdrawals,runoff,2060,997.5755948987764
EU-15,ArcticIsl_water withdrawals,runoff,2065,758.2483817197605
EU-15,ArcticIsl_water withdrawals,runoff,2070,889.4887657107917
EU-15,ArcticIsl_water withdrawals,runoff,2075,975.7209504181761
EU-15,ArcticIsl_water withdrawals,runoff,2080,954.7094620229443
EU-15,ArcticIsl_water withdrawals,runoff,2085,1097.0655230234509
EU-15,ArcticIsl_water withdrawals,runoff,2090,1169.869067383376
EU-15,ArcticIsl_water withdrawals,runoff,2095,1222.7940193971597
EU-15,ArcticIsl_water withdrawals,runoff,2100,1067.839242518953
Canada,NWTerr_water withdrawals,runoff,2020,533.1827137724572
Canada,NWTerr_water withdrawals,runoff,2025,565.0715141059183
Canada,NWTerr_water withdrawals,runoff,2030,615.0182528727545
Canada,NWTerr_water withdrawals,runoff,2035,606.4117267620542
Canada,NWTerr_water withdrawals,runoff,2040,605.3596917076513
Canada,NWTerr_water withdrawals,runoff,2045,605.4238688522224
Canada,NWTerr_water withdrawals,runoff,2050,641.910956947662
Canada,NWTerr_water withdrawals,runoff,2055,631.6477626135935
Canada,NWTerr_water withdrawals,runoff,2060,498.1031663195391
Canada,NWTerr_water withdrawals,runoff,2065,606.9180043252079
Canada,NWTerr_water withdrawals,runoff,2070,606.3651989383652
Canada,NWTerr_water withdrawals,runoff,2075,597.0083985053401
Canada,NWTerr_water withdrawals,runoff,2080,745.1148557554545
Canada,NWTerr_water withdrawals,runoff,2085,694.028748203026
Canada,NWTerr_water withdrawals,runoff,2090,663.8364122789402
Canada,NWTerr_water withdrawals,runoff,2095,688.884021401713
Canada,NWTerr_water withdrawals,runoff,2100,729.0202418116355
Russia,SiberiaN_water withdrawals,runoff,2020,285.52859351373144
Russia,SiberiaN_water withdrawals,runoff,2025,320.4619359799711
Russia,SiberiaN_water withdrawals,runoff,2030,257.97867455087055
Russia,SiberiaN_water withdrawals,runoff,2035,287.99407884225604
Russia,SiberiaN_water withdrawals,runoff,2040,263.02963371941155
Russia,SiberiaN_water withdrawals,runoff,2045,284.3356799358085
Russia,SiberiaN_water withdrawals,runoff,2050,290.53873826462313
Russia,SiberiaN_water withdrawals,runoff,2055,335.4163886136798
Russia,SiberiaN_water withdrawals,runoff,2060,323.7377863842061
Russia,SiberiaN_water withdrawals,runoff,2065,299.3402203701841
Russia,SiberiaN_water withdrawals,runoff,2070,331.8113561327562
Russia,SiberiaN_water withdrawals,runoff,2075,333.5086570081469
Russia,SiberiaN_water withdrawals,runoff,2080,334.9429748711999
Russia,SiberiaN_water withdrawals,runoff,2085,386.04709707303186
Russia,SiberiaN_water withdrawals,runoff,2090,389.6569703266271
Russia,SiberiaN_water withdrawals,runoff,2095,324.9976254306709
Russia,SiberiaN_water withdrawals,runoff,2100,349.64767578164515
Russia,SiberiaW_water withdrawals,runoff,2020,1001.5153767894324
Russia,SiberiaW_water withdrawals,runoff,2025,924.4689871928282
