region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,761.2999416391428
EU-15,ArcticIsl_water withdrawals,runoff,2025,761.5263887703929
EU-15,ArcticIsl_water withdrawals,runoff,2030,816.6296832760393
EU-15,ArcticIsl_water withdrawals,runoff,2035,789.2375530970376
EU-15,ArcticIsl_water withdrawals,runoff,2040,906.6765690740234
EU-15,ArcticIsl_water withdrawals,runoff,2045,808.6858023833886
EU-15,ArcticIsl_water withdrawals,runoff,2050,956.7499407335297
EU-15,ArcticIsl_water withdrawals,runoff,2055,848.0329178316094
EU-15,ArcticIsl_water withdrawals,runoff,2060,1066.4232293954876
EU-15,ArcticIsl_water withdrawals,runoff,2065,812.5476510355281
EU-15,ArcticIsl_water withdrawals,runoff,2070,823.9774911461194
EU-15,ArcticIsl_water withdrawals,runoff,2075,1004.4467802265287
EU-15,ArcticIsl_water withdrawals,runoff,2080,921.8049541228766
EU-15,ArcticIsl_water withdrawals,runoff,2085,1006.5123711649876
EU-15,ArcticIsl_water withdrawals,runoff,2090,1162.107046362415
EU-15,ArcticIsl_water withdrawals,runoff,2095,1132.340732585671
EU-15,ArcticIsl_water withdrawals,runoff,2100,1063.7953896888018
Canada,NWTerr_water withdrawals,runoff,2020,577.1591910231981
Canada,NWTerr_water withdrawals,runoff,2025,677.6029397736286
Canada,NWTerr_water withdrawals,runoff,2030,510.76173408002114
Canada,NWTerr_water withdrawals,runoff,2035,626.4151590679705
Canada,NWTerr_water withdrawals,runoff,2040,591.1821021073339
Canada,NWTerr_water withdrawals,runoff,2045,602.0524685309849
Canada,NWTerr_water withdrawals,runoff,2050,591.5157867760877
Canada,NWTerr_water withdrawals,runoff,2055,603.6361630878071
Canada,NWTerr_water withdrawals,runoff,2060,629.7382264511655
Canada,NWTerr_water withdrawals,runoff,2065,697.7389167600487
Canada,NWTerr_water withdrawals,runoff,2070,650.6521728188893
Canada,NWTerr_water withdrawals,runoff,2075,656.7752105127859
Canada,NWTerr_water withdrawals,runoff,2080,641.4466521513882
Canada,NWTerr_water withdrawals,runoff,2085,787.6236205007835
Canada,NWTerr_water withdrawals,runoff,2090,674.6948919757311
Canada,NWTerr_water withdrawals,runoff,2095,649.7204185569123
Canada,NWTerr_water withdrawals,runoff,2100,685.6871766560496
Russia,SiberiaN_water withdrawals,runoff,2020,283.2778132060933
Russia,SiberiaN_water withdrawals,runoff,2025,310.0717638167434
Russia,SiberiaN_water withdrawals,runoff,2030,270.03864457198995
Russia,SiberiaN_water withdrawals,runoff,2035,307.0512049176424
Russia,SiberiaN_water withdrawals,runoff,2040,266.38355732791763
Russia,SiberiaN_water withdrawals,runoff,2045,289.3692440770517
Russia,SiberiaN_water withdrawals,runoff,2050,284.76654739432945
Russia,SiberiaN_water withdrawals,runoff,2055,335.7799541736441
Russia,SiberiaN_water withdrawals,runoff,2060,326.23285663335184
Russia,SiberiaN_water withdrawals,runoff,2065,321.8957333676423
Russia,SiberiaN_water withdrawals,runoff,2070,317.61880262309984
Russia,SiberiaN_water withdrawals,runoff,2075,331.6723451999411
Russia,SiberiaN_water withdrawals,runoff,2080,333.2429951037389
Russia,SiberiaN_water withdrawals,runoff,2085,381.2925381320886
Russia,SiberiaN_water withdrawals,runoff,2090,362.1561114117295
Russia,SiberiaN_water withdrawals,runoff,2095,332.4514117493615
Russia,SiberiaN_water withdrawals,runoff,2100,365.17638310458113
Russia,SiberiaW_water withdrawals,runoff,2020,1026.3059818229365
Russia,SiberiaW_water withdrawals,runoff,2025,944.568648704984
Russia,SiberiaW_water withdrawals,runoff,2030,980.3070771288785
Russia,SiberiaW_water withdrawals,runoff,2035,1013.5598639002621
Russia,SiberiaW_water withdrawals,runoff,2040,1048.6685949429002
Russia,SiberiaW_water withdrawals,runoff,2045,1108.391538843863
Russia,SiberiaW_water withdrawals,runoff,2050,980.5449707937411
Russia,SiberiaW_water withdrawals,runoff,2055,979.5181341001111
Russia,SiberiaW_water withdrawals,runoff,2060,1011.5410964875948
Russia,SiberiaW_water withdrawals,runoff,2065,906.5752871887413
Russia,SiberiaW_water withdrawals,runoff,2070,940.8574380678789
