region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,779.7340048592671
EU-15,ArcticIsl_water withdrawals,runoff,2025,743.0646394347496
EU-15,ArcticIsl_water withdrawals,runoff,2030,812.9725482129782
EU-15,ArcticIsl_water withdrawals,runoff,2035,768.7851524638215
EU-15,ArcticIsl_water withdrawals,runoff,2040,923.6751313194338
EU-15,ArcticIsl_water withdrawals,runoff,2045,827.3637593798661
EU-15,ArcticIsl_water withdrawals,runoff,2050,884.3614401576078
EU-15,ArcticIsl_water withdrawals,runoff,2055,859.0247666045505
EU-15,ArcticIsl_water withdrawals,runoff,2060,997.273219212177
EU-15,ArcticIsl_water withdrawals,runoff,2065,796.7985755747557
EU-15,ArcticIsl_water withdrawals,runoff,2070,876.9932070373728
EU-15,ArcticIsl_water withdrawals,runoff,2075,1078.094223170468
EU-15,ArcticIsl_water withdrawals,runoff,2080,1017.850390288347
EU-15,ArcticIsl_water withdrawals,runoff,2085,1044.6093848973662
EU-15,ArcticIsl_water withdrawals,runoff,2090,1104.4704459294192
EU-15,ArcticIsl_water withdrawals,runoff,2095,1078.044126446201
EU-15,ArcticIsl_water withdrawals,runoff,2100,1043.0374350375348
Canada,NWTerr_water withdrawals,runoff,2020,548.4930865180997
Canada,NWTerr_water withdrawals,runoff,2025,650.5175383106845
Canada,NWTerr_water withdrawals,runoff,2030,610.4896335567355
Canada,NWTerr_water withdrawals,runoff,2035,561.8908301856721
Canada,NWTerr_water withdrawals,runoff,2040,659.4847494644408
Canada,NWTerr_water withdrawals,runoff,2045,521.8730178862287
Canada,NWTerr_water withdrawals,runoff,2050,619.5376294861298
Canada,NWTerr_water withdrawals,runoff,2055,533.1708846502595
Canada,NWTerr_water withdrawals,runoff,2060,632.1938010057606
Canada,NWTerr_water withdrawals,runoff,2065,628.2476364948482
Canada,NWTerr_water withdrawals,runoff,2070,681.6903174692804
Canada,NWTerr_water withdrawals,runoff,2075,654.482340087232
Canada,NWTerr_water withdrawals,runoff,2080,660.0774653810709
Canada,NWTerr_water withdrawals,runoff,2085,739.5982183980138
Canada,NWTerr_water withdrawals,runoff,2090,686.7589407593334
Canada,NWTerr_water withdrawals,runoff,2095,703.7250696548633
Canada,NWTerr_water withdrawals,runoff,2100,723.3603760383165
Russia,SiberiaN_water withdrawals,runoff,2020,275.8879291070456
Russia,SiberiaN_water withdrawals,runoff,2025,313.03541272053064
Russia,SiberiaN_water withdrawals,runoff,2030,253.48823918573407
Russia,SiberiaN_water withdrawals,runoff,2035,296.9842296442538
Russia,SiberiaN_water withdrawals,runoff,2040,261.61552038838033
Russia,SiberiaN_water withdrawals,runoff,2045,288.511075469666
Russia,SiberiaN_water withdrawals,runoff,2050,287.89424951900554
Russia,SiberiaN_water withdrawals,runoff,2055,313.982406533126
Russia,SiberiaN_water withdrawals,runoff,2060,323.85740740751464
Russia,SiberiaN_water withdrawals,runoff,2065,287.74623293055237
Russia,SiberiaN_water withdrawals,runoff,2070,337.5522921301962
Russia,SiberiaN_water withdrawals,runoff,2075,355.79144616345303
Russia,SiberiaN_water withdrawals,runoff,2080,347.7072228479208
Russia,SiberiaN_water withdrawals,runoff,2085,388.8016627656391
Russia,SiberiaN_water withdrawals,runoff,2090,353.3787186316919
Russia,SiberiaN_water withdrawals,runoff,2095,328.6550319028487
Russia,SiberiaN_water withdrawals,runoff,2100,353.56121641762155
Russia,SiberiaW_water withdrawals,runoff,2020,1016.5829778079476
Russia,SiberiaW_water withdrawals,runoff,2025,911.3768332949155
Russia,SiberiaW_water withdrawals,runoff,2030,972.7870222162392
Russia,SiberiaW_water withdrawals,runoff,2035,1007.4907040060449
Russia,SiberiaW_water withdrawals,runoff,2040,1003.0728926513686
Russia,SiberiaW_water withdrawals,runoff,2045,1070.2460228378782
Russia,SiberiaW_water withdrawals,runoff,2050,1063.8784056076418
Russia,SiberiaW_water withdrawals,runoff,2055,1053.7463244676014
Russia,SiberiaW_water withdrawals,runoff,2060,1007.8390986228563
Russia,SiberiaW_water withdrawals,runoff,2065,945.8994806376073
Russia,SiberiaW_water withdrawals,runoff,2070,984.6964533585999
Russia,SiberiaW_water withdrawals,runoff,2075,1122.6112995731846
Russia,SiberiaW_water withdrawals,runoff,2080,1143.0192268234814
Russia,SiberiaW_water withdrawals,runoff,2085,1095.5048847088228
Russia,SiberiaW_water withdrawals,runoff,2090,1102.5880703236394
Russia,SiberiaW_water withdrawals,runoff,2095,1152.3573361261574
Russia,SiberiaW_water withdrawals,runoff,2100,1137.7591806596733
Russia,KaraSea_water withdrawals,runoff,2020,208.33369934973362
Russia,KaraSea_water withdrawals,runoff,2025,221.98094118227567
Russia,KaraSea_water withdrawals,runoff,2030,207.52833083679343
Russia,KaraSea_water withdrawals,runoff,2035,217.31440695558717
Russia,KaraSea_water withdrawals,runoff,2040,224.92495496212604
Russia,KaraSea_water withdrawals,runoff,2045,227.05595205529548
Russia,KaraSea_water withdrawals,runoff,2050,246.41979213673167
Russia,KaraSea_water withdrawals,runoff,2055,233.43197600366278
Russia,KaraSea_water withdrawals,runoff,2060,243.98778765642345
Russia,KaraSea_water withdrawals,runoff,2065,216.39368126351934
Russia,KaraSea_water withdrawals,runoff,2070,254.3369257294121
Russia,KaraSea_water withdrawals,runoff,2075,253.67409071181163
Russia,KaraSea_water withdrawals,runoff,2080,216.67663555459976
Russia,KaraSea_water withdrawals,runoff,2085,245.96501957884806
Russia,KaraSea_water withdrawals,runoff,2090,237.06302188653655
Russia,KaraSea_water withdrawals,runoff,2095,245.50204396993522
Russia,KaraSea_water withdrawals,runoff,2100,232.05653042102273
Russia,LenaR_water withdrawals,runoff,2020,494.6329601398703
Russia,LenaR_water withdrawals,runoff,2025,493.37801079872577
Russia,LenaR_water withdrawals,runoff,2030,473.85125713068066
Russia,LenaR_water withdrawals,runoff,2035,480.1055517834893
Russia,LenaR_water withdrawals,runoff,2040,480.85337996495
Russia,LenaR_water withdrawals,runoff,2045,474.5896308312857
Russia,LenaR_water withdrawals,runoff,2050,547.9919620494184
Russia,LenaR_water withdrawals,runoff,2055,508.93442491025746
Russia,LenaR_water withdrawals,runoff,2060,502.94913691028404
Russia,LenaR_water withdrawals,runoff,2065,455.4790668618972
Russia,LenaR_water withdrawals,runoff,2070,500.6213830006253
Russia,LenaR_water withdrawals,runoff,2075,519.0508965590535
Russia,LenaR_water withdrawals,runoff,2080,489.0423451799799
Russia,LenaR_water withdrawals,runoff,2085,526.4139257477418
Russia,LenaR_water withdrawals,runoff,2090,543.5509345876787
Russia,LenaR_water withdrawals,runoff,2095,588.4131571220921
Russia,LenaR_water withdrawals,runoff,2100,533.858687524073
USA,PacArctic_water withdrawals,runoff,2020,1435.1105105204833
USA,PacArctic_water withdrawals,runoff,2025,1637.441157530319
USA,PacArctic_water withdrawals,runoff,2030,1624.961316594006
USA,PacArctic_water withdrawals,runoff,2035,1645.1709620116621
USA,PacArctic_water withdrawals,runoff,2040,1613.4244996151433
USA,PacArctic_water withdrawals,runoff,2045,1509.6881658229224
USA,PacArctic_water withdrawals,runoff,2050,1585.7318284563755
USA,PacArctic_water withdrawals,runoff,2055,1566.572300327572
USA,PacArctic_water withdrawals,runoff,2060,1709.2435316550939
USA,PacArctic_water withdrawals,runoff,2065,1643.8870542921184
USA,PacArctic_water withdrawals,runoff,2070,1692.4623520712744
USA,PacArctic_water withdrawals,runoff,2075,1661.548134806056
USA,PacArctic_water withdrawals,runoff,2080,1665.102927008492
USA,PacArctic_water withdrawals,runoff,2085,1706.3016986642087
USA,PacArctic_water withdrawals,runoff,2090,1689.7768204619424
USA,PacArctic_water withdrawals,runoff,2095,1676.416139912768
USA,PacArctic_water withdrawals,runoff,2100,1721.7438916972249
European Free Trade Association,ScndnvN_water withdrawals,runoff,2020,449.2524154197548
European Free Trade Association,ScndnvN_water withdrawals,runoff,2025,510.76825733041034
European Free Trade Association,ScndnvN_water withdrawals,runoff,2030,493.10559957270925
European Free Trade Association,ScndnvN_water withdrawals,runoff,2035,522.3132416944038
European Free Trade Association,ScndnvN_water withdrawals,runoff,2040,534.293088026696
European Free Trade Association,ScndnvN_water withdrawals,runoff,2045,508.5371631693089
European Free Trade Association,ScndnvN_water withdrawals,runoff,2050,473.3174814178877
European Free Trade Association,ScndnvN_water withdrawals,runoff,2055,528.9579135084688
European Free Trade Association,ScndnvN_water withdrawals,runoff,2060,521.4809423037751
European Free Trade Association,ScndnvN_water withdrawals,runoff,2065,497.5544314457725
European Free Trade Association,ScndnvN_water withdrawals,runoff,2070,563.3008031154999
European Free Trade Association,ScndnvN_water withdrawals,runoff,2075,512.5803900902367
European Free Trade Association,ScndnvN_water withdrawals,runoff,2080,527.5392563001607
European Free Trade Association,ScndnvN_water withdrawals,runoff,2085,529.550664369504
European Free Trade Association,ScndnvN_water withdrawals,runoff,2090,553.9691533016094
European Free Trade Association,ScndnvN_water withdrawals,runoff,2095,522.529006770767
European Free Trade Association,ScndnvN_water withdrawals,runoff,2100,559.8082316447105
Russia,BarentsSea_water withdrawals,runoff,2020,260.4750539257177
Russia,BarentsSea_water withdrawals,runoff,2025,267.5164669499044
Russia,BarentsSea_water withdrawals,runoff,2030,259.88346145919786
Russia,BarentsSea_water withdrawals,runoff,2035,266.13431461043194
Russia,BarentsSea_water withdrawals,runoff,2040,287.12291784470756
Russia,BarentsSea_water withdrawals,runoff,2045,268.27041038496066
Russia,BarentsSea_water withdrawals,runoff,2050,289.4487182162831
Russia,BarentsSea_water withdrawals,runoff,2055,276.86360847654197
Russia,BarentsSea_water withdrawals,runoff,2060,300.52526179709025
Russia,BarentsSea_water withdrawals,runoff,2065,263.67878097956725
Russia,BarentsSea_water withdrawals,runoff,2070,290.13283567933377
Russia,BarentsSea_water withdrawals,runoff,2075,286.98634195684747
Russia,BarentsSea_water withdrawals,runoff,2080,254.2850625362865
Russia,BarentsSea_water withdrawals,runoff,2085,291.18063069470094
Russia,BarentsSea_water withdrawals,runoff,2090,296.705155591019
Russia,BarentsSea_water withdrawals,runoff,2095,291.5578809701042
Russia,BarentsSea_water withdrawals,runoff,2100,286.7644482410941
Canada,Mackenzie_water withdrawals,runoff,2020,366.94911523366756
Canada,Mackenzie_water withdrawals,runoff,2025,355.4935796278649
Canada,Mackenzie_water withdrawals,runoff,2030,345.7679844497981
Canada,Mackenzie_water withdrawals,runoff,2035,369.50183027405535
Canada,Mackenzie_water withdrawals,runoff,2040,325.5941841870523
Canada,Mackenzie_water withdrawals,runoff,2045,342.75103668579857
Canada,Mackenzie_water withdrawals,runoff,2050,349.6119928210507
Canada,Mackenzie_water withdrawals,runoff,2055,332.8883106994287
Canada,Mackenzie_water withdrawals,runoff,2060,350.92362423540015
Canada,Mackenzie_water withdrawals,runoff,2065,342.7058703918225
Canada,Mackenzie_water withdrawals,runoff,2070,367.5748901586542
Canada,Mackenzie_water withdrawals,runoff,2075,375.0542429329199
Canada,Mackenzie_water withdrawals,runoff,2080,366.2870390495833
Canada,Mackenzie_water withdrawals,runoff,2085,309.8642355978468
Canada,Mackenzie_water withdrawals,runoff,2090,348.6655255042891
Canada,Mackenzie_water withdrawals,runoff,2095,393.2074766619256
Canada,Mackenzie_water withdrawals,runoff,2100,353.9572443054278
European Free Trade Association,Iceland_water withdrawals,runoff,2020,214.98359786696597
European Free Trade Association,Iceland_water withdrawals,runoff,2025,178.46699847695916
European Free Trade Association,Iceland_water withdrawals,runoff,2030,165.21922429208917
European Free Trade Association,Iceland_water withdrawals,runoff,2035,174.91165500316578
European Free Trade Association,Iceland_water withdrawals,runoff,2040,155.17885554101582
European Free Trade Association,Iceland_water withdrawals,runoff,2045,163.1901667804546
European Free Trade Association,Iceland_water withdrawals,runoff,2050,167.42854026276444
European Free Trade Association,Iceland_water withdrawals,runoff,2055,163.58848502454546
European Free Trade Association,Iceland_water withdrawals,runoff,2060,173.4874387296562
European Free Trade Association,Iceland_water withdrawals,runoff,2065,162.4042651356787
European Free Trade Association,Iceland_water withdrawals,runoff,2070,167.16631358397785
European Free Trade Association,Iceland_water withdrawals,runoff,2075,156.80647072020915
European Free Trade Association,Iceland_water withdrawals,runoff,2080,189.2814245595682
European Free Trade Association,Iceland_water withdrawals,runoff,2085,167.33582370406685
European Free Trade Association,Iceland_water withdrawals,runoff,2090,176.45353822498072
European Free Trade Association,Iceland_water withdrawals,runoff,2095,179.6598168112968
European Free Trade Association,Iceland_water withdrawals,runoff,2100,152.52500839278363
EU-15,Sweden_water withdrawals,runoff,2020,201.22951307293107
EU-15,Sweden_water withdrawals,runoff,2025,223.26963202372775
EU-15,Sweden_water withdrawals,runoff,2030,222.52754942568177
EU-15,Sweden_water withdrawals,runoff,2035,225.10757650516047
EU-15,Sweden_water withdrawals,runoff,2040,262.606054322364
EU-15,Sweden_water withdrawals,runoff,2045,256.1203824494244
EU-15,Sweden_water withdrawals,runoff,2050,230.4155067587385
EU-15,Sweden_water withdrawals,runoff,2055,235.01620196152885
EU-15,Sweden_water withdrawals,runoff,2060,233.84508140271288
EU-15,Sweden_water withdrawals,runoff,2065,252.89774627793287
EU-15,Sweden_water withdrawals,runoff,2070,246.057378134702
EU-15,Sweden_water withdrawals,runoff,2075,217.17534106293652
EU-15,Sweden_water withdrawals,runoff,2080,241.76982456000354
EU-15,Sweden_water withdrawals,runoff,2085,253.64338604018084
EU-15,Sweden_water withdrawals,runoff,2090,254.89227536639078
EU-15,Sweden_water withdrawals,runoff,2095,232.57641010400533
EU-15,Sweden_water withdrawals,runoff,2100,256.28275422767763
EU-15,Finland_water withdrawals,runoff,2020,81.69135183301066
EU-15,Finland_water withdrawals,runoff,2025,86.95433319908177
