region,renewresource,sub.renewable.resource,year,maxSubResource
EU-15,ArcticIsl_water withdrawals,runoff,2020,739.8978025368267
EU-15,ArcticIsl_water withdrawals,runoff,2025,750.8904313399673
EU-15,ArcticIsl_water withdrawals,runoff,2030,783.631444043776
EU-15,ArcticIsl_water withdrawals,runoff,2035,780.7677190868413
EU-15,ArcticIsl_water withdrawals,runoff,2040,862.4375374701822
EU-15,ArcticIsl_water withdrawals,runoff,2045,835.5957609182478
EU-15,ArcticIsl_water withdrawals,runoff,2050,928.4001242195042
EU-15,ArcticIsl_water withdrawals,runoff,2055,845.1249749750892
EU-15,ArcticIsl_water withdrawals,runoff,2060,1001.3146442369047
EU-15,ArcticIsl_water withdrawals,runoff,2065,836.680587647842
EU-15,ArcticIsl_water withdrawals,runoff,2070,847.8852061380315
EU-15,ArcticIsl_water withdrawals,runoff,2075,1008.4274267799823
EU-15,ArcticIsl_water withdrawals,runoff,2080,990.6861829206161
EU-15,ArcticIsl_water withdrawals,runoff,2085,1074.7903541042456
EU-15,ArcticIsl_water withdrawals,runoff,2090,1125.1660791120294
EU-15,ArcticIsl_water withdrawals,runoff,2095,1151.1486311222188
EU-15,ArcticIsl_water withdrawals,runoff,2100,1079.5753194876954
Canada,NWTerr_water withdrawals,runoff,2020,551.6287475275064
Canada,NWTerr_water withdrawals,runoff,2025,622.244138306731
Canada,NWTerr_water withdrawals,runoff,2030,546.5018776355558
Canada,NWTerr_water withdrawals,runoff,2035,664.8037811674561
Canada,NWTerr_water withdrawals,runoff,2040,603.8292373177912
Canada,NWTerr_water withdrawals,runoff,2045,560.1422456854152
Canada,NWTerr_water withdrawals,runoff,2050,609.2144589399679
Canada,NWTerr_water withdrawals,runoff,2055,557.0682433891676
Canada,NWTerr_water withdrawals,runoff,2060,591.1821159636223
Canada,NWTerr_water withdrawals,runoff,2065,618.4224620211484
Canada,NWTerr_water withdrawals,runoff,2070,569.333510936933
Canada,NWTerr_water withdrawals,runoff,2075,640.6948397357386
Canada,NWTerr_water withdrawals,runoff,2080,662.2383087048895
Canada,NWTerr_water withdrawals,runoff,2085,763.1851013643161
Canada,NWTerr_water withdrawals,runoff,2090,712.707727784456
Canada,NWTerr_water withdrawals,runoff,2095,713.9053397430079
Canada,NWTerr_water withdrawals,runoff,2100,740.1504021983028
Russia,SiberiaN_water withdrawals,runoff,2020,274.3493622994219
Russia,SiberiaN_water withdrawals,runoff,2025,304.2211888153503
Russia,SiberiaN_water withdrawals,runoff,2030,248.9327220541596
Russia,SiberiaN_water withdrawals,runoff,2035,293.8041369486703
Russia,SiberiaN_water withdrawals,runoff,2040,255.40348854788962
Russia,SiberiaN_water withdrawals,runoff,2045,285.18995684892553
Russia,SiberiaN_water withdrawals,runoff,2050,300.28643762783594
Russia,SiberiaN_water withdrawals,runoff,2055,321.31375037320146
Russia,SiberiaN_water withdrawals,runoff,2060,336.9270897955941
Russia,SiberiaN_water withdrawals,runoff,2065,318.1420176166028
Russia,SiberiaN_water withdrawals,runoff,2070,329.3491136554496
Russia,SiberiaN_water withdrawals,runoff,2075,346.61771482745337
Russia,SiberiaN_water withdrawals,runoff,2080,348.4209081015439
Russia,SiberiaN_water withdrawals,runoff,2085,372.2534590035524
Russia,SiberiaN_water withdrawals,runoff,2090,364.2180360326739
Russia,SiberiaN_water withdrawals,runoff,2095,313.8952477467263
Russia,SiberiaN_water withdrawals,runoff,2100,359.6644965828433
Russia,SiberiaW_water withdrawals,runoff,2020,1003.850144094047
Russia,SiberiaW_water withdrawals,runoff,2025,944.6109821996082
Russia,SiberiaW_water withdrawals,runoff,2030,983.4621088458973
Russia,SiberiaW_water withdrawals,runoff,2035,981.4147771706481
Russia,SiberiaW_water withdrawals,runoff,2040,1031.2503916333985
Russia,SiberiaW_water withdrawals,runoff,2045,1153.4733819574617
Russia,SiberiaW_water withdrawals,runoff,2050,1074.232032204741
Russia,SiberiaW_water withdrawals,runoff,2055,1059.8387484250175
Russia,SiberiaW_water withdrawals,runoff,2060,961.3441997590808
Russia,SiberiaW_water withdrawals,runoff,2065,930.1522538925659
Russia,SiberiaW_water withdrawals,runoff,2070,1022.4168835751883
Russia,SiberiaW_water withdrawals,runoff,2075,1132.1919324632895
Russia,SiberiaW_water withdrawals,runoff,2080,1045.7274056257875
Russia,SiberiaW_water withdrawals,runoff,2085,1126.553714216548
Russia,SiberiaW_water withdrawals,runoff,2090,1125.6636029413926
Russia,SiberiaW_water withdrawals,runoff,2095,1148.3259965883967
Russia,SiberiaW_water withdrawals,runoff,2100,1169.7076167211278
Russia,KaraSea_water withdrawals,runoff,2020,209.50241858520354
Russia,KaraSea_water withdrawals,runoff,2025,211.00467457355822
Russia,KaraSea_water withdrawals,runoff,2030,211.0332580377687
Russia,KaraSea_water withdrawals,runoff,2035,220.74717586291663
Russia,KaraSea_water withdrawals,runoff,2040,225.2746531879049
Russia,KaraSea_water withdrawals,runoff,2045,218.54647882151812
Russia,KaraSea_water withdrawals,runoff,2050,238.80194140579889
Russia,KaraSea_water withdrawals,runoff,2055,226.22596671881396
Russia,KaraSea_water withdrawals,runoff,2060,239.88619655126914
Russia,KaraSea_water withdrawals,runoff,2065,222.99352320432416
Russia,KaraSea_water withdrawals,runoff,2070,247.945352018376
Russia,KaraSea_water withdrawals,runoff,2075,234.30170790299985
Russia,KaraSea_water withdrawals,runoff,2080,233.7998741884296
Russia,KaraSea_water withdrawals,runoff,2085,244.89308620772036
Russia,KaraSea_water withdrawals,runoff,2090,219.87754836487107
Russia,KaraSea_water withdrawals,runoff,2095,233.66688549045216
Russia,KaraSea_water withdrawals,runoff,2100,232.6919534262468
Russia,LenaR_water withdrawals,runoff,2020,490.57622461213094
Russia,LenaR_water withdrawals,runoff,2025,506.45576640507596
Russia,LenaR_water withdrawals,runoff,2030,486.39922627010674
Russia,LenaR_water withdrawals,runoff,2035,457.96219068472294
Russia,LenaR_water withdrawals,runoff,2040,480.00580882259976
Russia,LenaR_water withdrawals,runoff,2045,483.0707961421496
Russia,LenaR_water withdrawals,runoff,2050,507.3627387593494
Russia,LenaR_water withdrawals,runoff,2055,517.6198435966865
Russia,LenaR_water withdrawals,runoff,2060,474.7437263208767
Russia,LenaR_water withdrawals,runoff,2065,471.3617848589568
Russia,LenaR_water withdrawals,runoff,2070,499.24932476973663
Russia,LenaR_water withdrawals,runoff,2075,531.5595634626617
Russia,LenaR_water withdrawals,runoff,2080,460.5714254304747
Russia,LenaR_water withdrawals,runoff,2085,526.3180508637665
Russia,LenaR_water withdrawals,runoff,2090,539.7175660026876
Russia,LenaR_water withdrawals,runoff,2095,563.7304996876326
Russia,LenaR_water withdrawals,runoff,2100,541.4052238672764
USA,PacArctic_water withdrawals,runoff,2020,1424.0771870633137
USA,PacArctic_water withdrawals,runoff,2025,1533.8100316564264
USA,PacArctic_water withdrawals,runoff,2030,1631.8956407834828
USA,PacArctic_water withdrawals,runoff,2035,1669.6957683186652
USA,PacArctic_water withdrawals,runoff,2040,1656.4323363769242
USA,PacArctic_water withdrawals,runoff,2045,1605.690342607178
USA,PacArctic_water withdrawals,runoff,2050,1701.5433553024602
USA,PacArctic_water withdrawals,runoff,2055,1600.2915222734268
USA,PacArctic_water withdrawals,runoff,2060,1685.4164730302073
USA,PacArctic_water withdrawals,runoff,2065,1663.0071384239588
USA,PacArctic_water withdrawals,runoff,2070,1686.8995516787822
USA,PacArctic_water withdrawals,runoff,2075,1603.0866031231128
USA,PacArctic_water withdrawals,runoff,2080,1667.0279059094767
USA,PacArctic_water withdrawals,runoff,2085,1742.7772154186077
USA,PacArctic_water withdrawals,runoff,2090,1633.3439927469503
USA,PacArctic_water withdrawals,runoff,2095,1671.1852336735108
USA,PacArctic_water withdrawals,runoff,2100,1717.9364991923728
European Free Trade Association,ScndnvN_water withdrawals,runoff,2020,442.15115083304863
European Free Trade Association,ScndnvN_water withdrawals,runoff,2025,520.1073585297464
European Free Trade Association,ScndnvN_water withdrawals,runoff,2030,499.2171947358018
European Free Trade Association,ScndnvN_water withdrawals,runoff,2035,517.5144185370394
European Free Trade Association,ScndnvN_water withdrawals,runoff,2040,552.1973169159386
