basin_id,basin_name,year,q_fut
3,Siberia North Coast,2084,400.56117068241275
3,Siberia North Coast,2085,440.1284843077014
3,Siberia North Coast,2086,411.88156736462446
3,Siberia North Coast,2087,330.7504918290389
3,Siberia North Coast,2088,525.0420661292591
3,Siberia North Coast,2089,385.68581848371974
3,Siberia North Coast,2090,372.839532095634
3,Siberia North Coast,2091,347.0624146502946
3,Siberia North Coast,2092,348.1080786651401
3,Siberia North Coast,2093,399.33222552744724
3,Siberia North Coast,2094,295.7522529416367
3,Siberia North Coast,2095,417.0671801669351
3,Siberia North Coast,2096,419.1354996670235
3,Siberia North Coast,2097,398.2129158107187
3,Siberia North Coast,2098,388.5061052884713
3,Siberia North Coast,2099,401.88392227154065
3,Siberia North Coast,2100,374.377775256438
4,Siberia West Coast,2020,975.4990660065278
4,Siberia West Coast,2021,1018.6824033675101
4,Siberia West Coast,2022,961.607660241492
4,Siberia West Coast,2023,961.3526034428121
4,Siberia West Coast,2024,892.8025178167223
4,Siberia West Coast,2025,934.1628044918431
4,Siberia West Coast,2026,1017.2592463576447
4,Siberia West Coast,2027,977.6046575662191
4,Siberia West Coast,2028,963.3291140648143
4,Siberia West Coast,2029,979.7771131618503
4,Siberia West Coast,2030,1080.811897949131
4,Siberia West Coast,2031,986.7894044836422
4,Siberia West Coast,2032,978.565136086114
4,Siberia West Coast,2033,1055.7325063619094
4,Siberia West Coast,2034,1001.088728484518
4,Siberia West Coast,2035,1071.8277237772397
4,Siberia West Coast,2036,983.2739094412708
4,Siberia West Coast,2037,984.4352978438038
4,Siberia West Coast,2038,979.1017436008316
4,Siberia West Coast,2039,1046.2874283430306
4,Siberia West Coast,2040,1210.0403459956478
4,Siberia West Coast,2041,1094.3143544414015
4,Siberia West Coast,2042,1054.544284301851
4,Siberia West Coast,2043,1132.6138478637959
4,Siberia West Coast,2044,1207.6612639359664
4,Siberia West Coast,2045,1092.2396261712272
4,Siberia West Coast,2046,1029.6682250256447
4,Siberia West Coast,2047,1114.4631722618315
4,Siberia West Coast,2048,1022.2504283409529
4,Siberia West Coast,2049,991.1356926649887
4,Siberia West Coast,2050,1119.1241391061592
4,Siberia West Coast,2051,1050.1446811000578
4,Siberia West Coast,2052,1173.0824902024874
4,Siberia West Coast,2053,1147.8355890537525
4,Siberia West Coast,2054,1091.3056319204725
4,Siberia West Coast,2055,1059.6159177649415
4,Siberia West Coast,2056,1029.2117948186929
4,Siberia West Coast,2057,987.3285857471135
4,Siberia West Coast,2058,1165.569042312195
4,Siberia West Coast,2059,1079.9109848975727
4,Siberia West Coast,2060,937.5640833853533
4,Siberia West Coast,2061,966.7675978240468
4,Siberia West Coast,2062,983.0401879399686
4,Siberia West Coast,2063,999.8484983738003
4,Siberia West Coast,2064,982.2668365619068
4,Siberia West Coast,2065,979.4473863787464
4,Siberia West Coast,2066,1039.6146494571353
4,Siberia West Coast,2067,1085.9552311442417
4,Siberia West Coast,2068,1066.2990378724392
4,Siberia West Coast,2069,1055.136676111269
4,Siberia West Coast,2070,1038.0344293111073
4,Siberia West Coast,2071,1166.5811468230936
4,Siberia West Coast,2072,1122.0957016186676
4,Siberia West Coast,2073,1134.187172682599
4,Siberia West Coast,2074,1273.5773520251012
4,Siberia West Coast,2075,1154.116422718609
4,Siberia West Coast,2076,1350.1252466403778
4,Siberia West Coast,2077,1164.3277884043212
4,Siberia West Coast,2078,1170.6848527572367
4,Siberia West Coast,2079,1073.1903649326487
4,Siberia West Coast,2080,993.2708479319843
4,Siberia West Coast,2081,1052.6963041004599
4,Siberia West Coast,2082,1135.8160984878366
4,Siberia West Coast,2083,1027.9825932213157
4,Siberia West Coast,2084,1238.8627961477773
4,Siberia West Coast,2085,1255.5331229079634
4,Siberia West Coast,2086,1194.6745809500105
4,Siberia West Coast,2087,1108.3001395927104
4,Siberia West Coast,2088,1153.6171383107765
4,Siberia West Coast,2089,1078.9006915305533
4,Siberia West Coast,2090,1225.9449890100668
4,Siberia West Coast,2091,1137.3399567951856
4,Siberia West Coast,2092,1139.3486143744392
4,Siberia West Coast,2093,1185.2493454508144
4,Siberia West Coast,2094,1107.1487469576389
4,Siberia West Coast,2095,1295.1918615962345
4,Siberia West Coast,2096,1258.9209917217945
4,Siberia West Coast,2097,1180.754789743957
4,Siberia West Coast,2098,1139.1645135145561
4,Siberia West Coast,2099,1188.045672949678
4,Siberia West Coast,2100,1137.078508746149
5,Kara Sea Coast,2020,221.33277619690813
5,Kara Sea Coast,2021,229.12413569403367
5,Kara Sea Coast,2022,227.62147088916186
5,Kara Sea Coast,2023,226.45288705654144
5,Kara Sea Coast,2024,234.21415354130409
5,Kara Sea Coast,2025,227.67774540960926
5,Kara Sea Coast,2026,220.2259631393357
5,Kara Sea Coast,2027,182.4268138727522
5,Kara Sea Coast,2028,205.10607957448153
5,Kara Sea Coast,2029,218.77557163513026
5,Kara Sea Coast,2030,211.2221080625015
5,Kara Sea Coast,2031,218.30631363335544
5,Kara Sea Coast,2032,252.842069227897
5,Kara Sea Coast,2033,222.97019724942507
5,Kara Sea Coast,2034,230.03215858997572
5,Kara Sea Coast,2035,225.01671575347873
5,Kara Sea Coast,2036,197.38226961800007
5,Kara Sea Coast,2037,249.94474927364593
5,Kara Sea Coast,2038,277.87615081466606
5,Kara Sea Coast,2039,227.22866676591187
5,Kara Sea Coast,2040,220.59173716799566
5,Kara Sea Coast,2041,234.072119631801
5,Kara Sea Coast,2042,251.50881000605096
5,Kara Sea Coast,2043,262.9729533691939
5,Kara Sea Coast,2044,218.64312546263704
5,Kara Sea Coast,2045,213.43204941372073
5,Kara Sea Coast,2046,211.9293057414695
5,Kara Sea Coast,2047,238.95056135619365
5,Kara Sea Coast,2048,246.48038400048048
5,Kara Sea Coast,2049,267.4032635912249
5,Kara Sea Coast,2050,269.20782619642137
5,Kara Sea Coast,2051,223.1770966245612
5,Kara Sea Coast,2052,246.43914516307154
5,Kara Sea Coast,2053,237.57603565769105
5,Kara Sea Coast,2054,237.47282022916835
5,Kara Sea Coast,2055,262.00489403354385
5,Kara Sea Coast,2056,253.6880684190437
5,Kara Sea Coast,2057,228.9350532195588
5,Kara Sea Coast,2058,249.65323107303885
5,Kara Sea Coast,2059,264.85147302396774
5,Kara Sea Coast,2060,245.47017114300957
5,Kara Sea Coast,2061,212.67723042284183
5,Kara Sea Coast,2062,221.54749326089743
5,Kara Sea Coast,2063,216.41873815859142
5,Kara Sea Coast,2064,219.01019445081002
5,Kara Sea Coast,2065,247.7806573559488
5,Kara Sea Coast,2066,233.78139157725835
5,Kara Sea Coast,2067,297.07801114896864
5,Kara Sea Coast,2068,280.91363698042545
5,Kara Sea Coast,2069,248.77196395602488
5,Kara Sea Coast,2070,266.4120252815473
5,Kara Sea Coast,2071,287.6074820066363
5,Kara Sea Coast,2072,222.04547944910527
5,Kara Sea Coast,2073,261.33870797752047
5,Kara Sea Coast,2074,241.9515121377138
5,Kara Sea Coast,2075,237.7984779030112
5,Kara Sea Coast,2076,262.92353277508954
5,Kara Sea Coast,2077,250.74250479908974
5,Kara Sea Coast,2078,197.7584965004135
5,Kara Sea Coast,2079,255.52829166194894
5,Kara Sea Coast,2080,231.18519744285305
5,Kara Sea Coast,2081,231.3925353147002
5,Kara Sea Coast,2082,251.37771622579595
5,Kara Sea Coast,2083,277.88159185635214
5,Kara Sea Coast,2084,309.19348473995274
5,Kara Sea Coast,2085,298.22204508448027
5,Kara Sea Coast,2086,236.60916922007817
5,Kara Sea Coast,2087,238.0984857335992
5,Kara Sea Coast,2088,242.89985652094467
5,Kara Sea Coast,2089,234.8952052440153
5,Kara Sea Coast,2090,238.2210600075298
5,Kara Sea Coast,2091,214.4012335135498
5,Kara Sea Coast,2092,256.2152786531256
5,Kara Sea Coast,2093,293.3474453870653
5,Kara Sea Coast,2094,253.24084947483067
5,Kara Sea Coast,2095,255.23249361799353
5,Kara Sea Coast,2096,253.08151786235157
5,Kara Sea Coast,2097,269.3775678703741
5,Kara Sea Coast,2098,225.7393292961396
5,Kara Sea Coast,2099,235.9887940297454
5,Kara Sea Coast,2100,242.8557567575476
6,Lena,2020,473.50703752264945
6,Lena,2021,499.3543825340213
6,Lena,2022,525.157424023959
6,Lena,2023,572.1713547942171
6,Lena,2024,521.2611082925196
6,Lena,2025,501.54805560376565
6,Lena,2026,587.2561325463485
6,Lena,2027,574.7983116039723
6,Lena,2028,489.06316788109655
6,Lena,2029,466.11535722198585
6,Lena,2030,457.9933970315111
6,Lena,2031,488.9079010965955
6,Lena,2032,532.8527358218486
6,Lena,2033,463.81692584812646
6,Lena,2034,454.89925940109043
6,Lena,2035,417.16198479091565
6,Lena,2036,463.1397032487682
6,Lena,2037,513.2441926722732
6,Lena,2038,471.4607775835044
6,Lena,2039,490.77566523553696
6,Lena,2040,515.5058335850923
6,Lena,2041,531.452355052728
6,Lena,2042,472.9822948259808
6,Lena,2043,583.1751200041574
6,Lena,2044,463.4820867402513
6,Lena,2045,484.9653333248072
6,Lena,2046,439.29643845527664
6,Lena,2047,534.3254118717199
6,Lena,2048,531.4585579046376
6,Lena,2049,555.496120234796
6,Lena,2050,615.1030655523522
6,Lena,2051,540.9559931300853
6,Lena,2052,535.999598021229
6,Lena,2053,597.5179928592476
6,Lena,2054,549.9167895455854
6,Lena,2055,531.5999557692256
6,Lena,2056,529.8562884107351
6,Lena,2057,473.1116650642647
6,Lena,2058,564.3792669097553
6,Lena,2059,532.9309473332767
6,Lena,2060,475.26656009567824
6,Lena,2061,463.29458012763115
6,Lena,2062,500.5373383822787
6,Lena,2063,488.9200190198945
6,Lena,2064,424.30287905791386
6,Lena,2065,514.9911207437513
6,Lena,2066,535.8161170187188
6,Lena,2067,576.3733465777749
6,Lena,2068,519.3271550978639
6,Lena,2069,518.8852776885135
6,Lena,2070,450.8116823668557
6,Lena,2071,631.485460027869
6,Lena,2072,516.7532190204694
6,Lena,2073,529.3721225339076
6,Lena,2074,556.1034871651653
6,Lena,2075,553.4317960700707
6,Lena,2076,574.441862507764
6,Lena,2077,466.87240670769893
6,Lena,2078,445.4685268906094
6,Lena,2079,471.99423861212574
6,Lena,2080,486.15787517583453
6,Lena,2081,528.8034557875792
6,Lena,2082,591.6113972347101
6,Lena,2083,523.1584885690928
6,Lena,2084,493.503726683095
6,Lena,2085,620.6522383887757
6,Lena,2086,558.4137481630079
6,Lena,2087,536.2354487331917
6,Lena,2088,553.1421451963122
6,Lena,2089,580.8669081434643
6,Lena,2090,621.5996650358302
6,Lena,2091,610.3373230303167
6,Lena,2092,635.6047388639
6,Lena,2093,665.4521484514745
6,Lena,2094,545.5185410200485
6,Lena,2095,593.3459705015979
6,Lena,2096,554.3419430458646
6,Lena,2097,530.0836506476046
6,Lena,2098,621.7872065546178
6,Lena,2099,567.2026795695047
6,Lena,2100,557.9403785174557
7,Pacific and Arctic Coast,2020,1594.2058207798793
7,Pacific and Arctic Coast,2021,1441.9749784788821
7,Pacific and Arctic Coast,2022,1537.1643552257083
7,Pacific and Arctic Coast,2023,1488.353428458395
7,Pacific and Arctic Coast,2024,1523.7393092842067
7,Pacific and Arctic Coast,2025,1478.1899914124103
7,Pacific and Arctic Coast,2026,1377.3133043137113
7,Pacific and Arctic Coast,2027,1507.14122759562
7,Pacific and Arctic Coast,2028,1486.875280241815
7,Pacific and Arctic Coast,2029,1790.9771677847828
7,Pacific and Arctic Coast,2030,1490.6433797305215
7,Pacific and Arctic Coast,2031,1387.6448571546946
7,Pacific and Arctic Coast,2032,1492.0994226864907
